data, m, k, r, theta, n
gveii, 2, 58, 0.8, 5.625, 1

precision, recall, f1_score
0.277, 0.841, 0.417

members, duration
352 353, 1653-1757 1755-1871
357 358, 1664-1813
359 360, 1736-1797 1752-1812
359 360 361, 1726-1793
359 360 361 364 368 369, 1722-1783
359 361, 1697-1779
360 361, 1672-1759 1718-1779 1726-1793
360 361 363 364, 1764-1823
360 361 363 364 368 369, 1761-1821
360 361 364 368 369, 1722-1783
361 363 364, 1764-1823
361 363 364 368 369, 1744-1821
361 364 368 369, 1722-1783 1737-1801
363 364, 1699-1764 1764-1834
363 364 368 369, 1707-1821
364 368 369, 1707-1821 1778-1839
365 366, 1732-1802
365 367, 1756-1840
368 369, 1707-1847
371 372, 1720-1865 1816-1891 1844-1923 1880-1948 1902-1965 1918-1985
373 488, 2118-2181 2126-2189
373 625, 2247-2324
373 625 626, 2267-2325 2332-2400
374 375, 1716-1819
374 376 383 384 385 386, 1839-1899
376 383 384 385 386, 1805-1864 1831-1901
376 384, 1741-1811 1770-1833
376 384 385 386, 1799-1862 1807-1866 1829-1888
377 378, 1733-1829
379 380, 1730-1913
383 384, 1741-1830 1775-1833 1781-1840
383 384 385 386, 1776-1838 1784-1913
383 384 386, 1783-1841
384 385 386, 1776-1838 1784-1913
385 386, 1765-1928
389 390, 1753-1929
391 392, 1778-1854 1808-1889 1837-1917 1866-1934 1908-1972
391 392 396, 1797-1855 1877-1942
391 392 396 397, 1798-1865 1832-1894 1861-1923 1893-1956
391 392 397, 1860-1918 1899-1965
391 396, 1885-1943
391 396 397, 1886-1950
392 396, 1797-1855 1880-1942
392 396 397, 1798-1865 1861-1922 1888-1948
392 397, 1895-1965
393 394, 1780-1838 1845-1915
393 394 395, 1781-1902
394 395, 1781-1902 1858-1917 1920-1980
396 397, 1798-1933 1886-1989
399 400, 1810-2011 2010-2095 2057-2133 2090-2154 2101-2179 2127-2191 2138-2208
401 425, 1835-1899
401 425 427, 1842-1901
401 425 427 428 429, 1846-1913
401 425 427 428 429 433 434 435, 1859-1921
401 425 427 428 429 433 434 435 436, 1864-1925
401 425 427 428 429 433 434 435 436 437, 1868-1927
401 425 427 428 429 433 434 435 436 437 438, 1870-1937 1908-1975
401 425 427 428 429 433 435, 1856-1916
401 425 427 428 429 434 435 437 438, 1918-1982
401 425 427 428 429 435 438, 1925-2007
401 425 427 428 433 434 435 436 437 438, 1880-1950
401 425 427 429, 1844-1903
401 425 427 433 434 435 436 437 438, 1893-1965
401 427 428 429 435 438, 1950-2009
403 404, 1817-1910
403 404 405 406, 1897-1991
403 404 406, 1853-1912 1895-1954
403 404 406 411, 1855-1913
403 404 406 411 412, 1856-1926 1877-1952
403 404 406 412, 1869-1934
404 406, 1895-1961
405 406, 1841-1912 1895-2009
405 406 411, 1855-1913
405 406 411 412, 1856-1952
406 411, 1855-1913
406 411 412, 1856-1926 1877-1952
406 412, 1869-1934
407 408, 1907-1965
407 408 409 410, 1915-1981
407 408 410, 1908-1972 1924-1984
408 409 410, 1915-1981
408 410, 1850-1929 1897-1960 1908-1972 1924-1986
409 410, 1918-1997
411 412, 1856-1986 1931-2008
414 415, 1915-2022
417 418, 1875-1948 1914-2020 1972-2030
417 418 443, 1891-1971
418 443, 1891-1971
419 420 421, 1880-1938
419 420 421 422, 1898-1957 1942-2030
419 420 421 422 444 445, 1900-1995
419 421, 1879-1937 1973-2037
419 421 422, 1881-1955 1941-1999
419 421 422 444 445, 1938-1998
420 421 422 444 445, 1915-1987
421 422, 1881-1957 1941-2030
421 422 444 445, 1900-1998
422 445, 1900-1998
423 424, 1894-1970 1945-2031 2037-2122 2124-2214 2172-2230
423 424 445, 1936-2002
423 424 445 446, 1917-1993
423 424 446, 1913-1974
424 446, 1913-1993
425 428 429, 1846-1913
425 428 429 434 435 436 437 438, 1872-1937
425 428 429 435, 1856-1929
425 428 434 435 436 437 438, 1880-1943
425 428 435 438, 1886-1944
425 429, 1844-1903
427 428 429, 1846-1913
427 428 429 433 434 435 436 437, 1869-1927
427 428 429 433 434 435 436 437 438, 1870-1933 1908-1975
427 428 429 433 435, 1856-1915
427 428 429 434 435 437 438, 1918-1982
427 428 429 435 438, 1925-2026
427 428 433 434 435 436 437 438, 1876-1950
427 433, 1858-1916
427 433 434 435, 1859-1921
427 433 434 435 436, 1864-1925
427 433 434 435 436 437, 1868-1926
427 433 434 435 436 437 438, 1893-1965
428 429, 1846-1913 1894-1959
428 429 434 435 436 437 438, 1872-1933 1893-1951 1906-1973
428 429 434 435 437 438, 1916-1982
428 429 435, 1856-1929
428 429 435 438, 1902-1963 1925-2026
428 434 435 436 437 438, 1876-1943
428 435 438, 1886-1945
429 435 438, 1907-1997
430 432, 1855-2010
431 432, 1853-2008
433 434 435, 1859-1921
433 434 435 436, 1864-1925
433 434 435 436 437, 1868-1927
433 434 435 436 437 438, 1870-2043
434 435, 1859-1921
434 435 436, 1864-1925
434 435 436 437, 1868-1927
434 435 436 437 438, 1870-1973 1965-2045
434 435 437 438, 1916-2022
435 438, 1873-2045
436 437, 1868-1927
436 437 438, 1870-2056
437 438, 1870-2058
439 440, 1881-2011
441 442, 1858-1921 1881-1942 1891-1976 1923-1993 1974-2056 2092-2152 2103-2166 2153-2211 2198-2267
443 454, 2115-2185 2137-2205
443 455, 2094-2164
444 445, 1900-2045
448 449, 1922-2071
451 452, 1926-2093
453 454, 1928-1995
454 455, 1943-2018 1989-2063 2065-2135
456 457, 1943-2077
459 460, 1963-2054 2006-2078
459 460 479 480, 2036-2128
459 460 480, 2021-2093
460 479 480, 2036-2128
460 480, 2022-2093
461 462 463, 2000-2082 2036-2101 2050-2119
461 463, 2044-2107
462 463, 1996-2054 1998-2129
464 465, 1981-2043 1987-2045
464 465 466, 1986-2044
464 465 467, 1988-2049
464 465 467 468, 1992-2058 2047-2126 2070-2128
464 465 467 468 469 470, 2021-2103
464 465 467 468 470, 2001-2067 2016-2078 2046-2104 2069-2127
464 465 468 470, 2010-2073
465 467, 1988-2049
465 467 468, 1992-2067 2016-2086 2043-2128
465 467 468 470, 2029-2100
465 468, 2010-2073
467 468, 1992-2086 2043-2141
467 468 470, 2029-2100
468 470, 2029-2100
469 470, 2001-2114
471 472, 2008-2161
475 476, 2044-2140 2094-2157 2153-2211 2156-2219 2165-2298 2287-2345
477 478, 1992-2133 2090-2151 2141-2201 2152-2214 2162-2289
479 481 482, 2020-2093
479 482, 2019-2077
481 482, 1996-2148
483 484, 2006-2152
486 487, 2018-2138 2087-2163
488 489, 2021-2084 2032-2107 2079-2137
488 489 490, 2080-2138
489 490, 2080-2139
492 493 494, 2049-2125 2081-2180
492 493 494 498, 2068-2128
492 493 494 498 499, 2071-2138
493 494, 2049-2125 2081-2199
493 494 498, 2068-2128
493 494 498 499, 2071-2138
494 499, 2071-2131
495 500, 2167-2273 2272-2350
496 497, 2066-2236
498 499, 2071-2219
501 526, 2139-2210
502 503, 2079-2237
504 523, 2120-2197
505 506, 2087-2165 2113-2213
505 506 511 512, 2108-2170 2156-2231
506 511 512, 2156-2233
507 508 509, 2093-2217
507 509, 2091-2150
508 509, 2093-2219
510 513, 2134-2194 2162-2252 2234-2309
510 513 518, 2326-2400
510 513 519 520, 2205-2291
510 513 520, 2202-2262
510 518, 2253-2317 2265-2334 2283-2351 2301-2383
511 512, 2106-2244
513 519 520, 2223-2290
513 520, 2199-2275
514 515, 2213-2274 2219-2291
514 515 516, 2203-2270
514 515 517, 2234-2302
514 517, 2245-2307
515 516, 2153-2270
515 517, 2234-2308
519 520, 2199-2325 2334-2392
519 520 521 522, 2268-2346 2301-2370 2330-2391
519 520 522, 2313-2371
519 521 522, 2289-2350 2326-2387
520 522, 2288-2376
521 522, 2239-2400
525 527, 2106-2208
525 569, 2262-2321
526 528, 2122-2195
529 530, 2116-2189 2141-2224
529 530 534, 2132-2198 2167-2226
530 534, 2132-2198 2167-2228
531 532, 2124-2198 2149-2224 2190-2255 2224-2355 2318-2376
531 532 541 543 544 555, 2216-2274
531 532 541 543 544 555 562 563 564 565, 2218-2279
531 532 541 543 544 555 563 564 565, 2217-2275
531 532 541 544, 2212-2273
531 532 543, 2141-2201
531 532 543 544, 2144-2206 2167-2247
531 532 544, 2198-2269 2222-2281
532 543, 2141-2201
532 543 544, 2144-2203
532 544, 2176-2243 2198-2281
535 536, 2139-2207
535 536 549, 2150-2208
535 536 549 550, 2151-2226 2184-2245 2207-2272 2222-2296 2258-2323
535 536 549 550 566, 2169-2228 2215-2276
535 536 549 550 566 567, 2171-2241
535 536 549 550 566 570, 2219-2279
535 536 549 550 570, 2239-2315
535 536 550, 2188-2264
535 549 550, 2266-2326
535 550, 2269-2327
536 549, 2150-2208
536 549 550, 2151-2226 2184-2245 2207-2272 2222-2296 2258-2323
536 549 550 566, 2169-2228 2215-2276
536 549 550 566 567, 2171-2241
536 549 550 566 570, 2219-2279
536 549 550 570, 2239-2315
536 550, 2188-2262
537 538 539, 2196-2274 2219-2278
537 538 539 553, 2189-2253
537 539, 2144-2225 2217-2276 2221-2291
537 539 553, 2168-2232 2186-2246
537 539 553 567, 2175-2243
538 539, 2144-2225 2196-2291
538 539 553, 2168-2232 2186-2253
538 539 553 567, 2175-2239 2185-2243
539 553, 2168-2232 2186-2253
539 553 567, 2175-2243
540 541, 2147-2211 2161-2273 2258-2318
540 541 543 544 554 555 562 563 564 565, 2220-2285 2236-2305
540 541 543 544 555, 2216-2274
540 541 543 544 555 562 563 564 565, 2218-2277 2248-2315
540 541 543 544 555 563 564 565, 2217-2275
540 541 552, 2154-2218
540 541 554 555 562 563 564 565, 2228-2290
540 541 554 563 564 565, 2235-2293
540 541 554 565, 2233-2292
541 543 544 555, 2216-2274
541 543 544 555 562 563 564 565, 2218-2285 2236-2315
541 543 544 555 563 564 565, 2217-2275
541 555 562 563 564 565, 2228-2288
542 551 552 553 567, 2245-2321
542 551 552 567, 2264-2322
542 552, 2241-2302
542 554, 2156-2230
542 554 555, 2173-2232
543 544, 2144-2215 2161-2273
543 544 555, 2158-2218 2216-2274 2258-2336
543 544 555 562 563 564 565, 2218-2315
543 544 555 563 564 565, 2217-2275
543 555, 2279-2338
544 555, 2158-2218
547 548, 2143-2271
549 550, 2151-2226 2184-2272 2222-2296 2258-2340
549 550 566, 2169-2228 2215-2276
549 550 566 567, 2171-2241
549 550 566 570, 2219-2279
549 550 570, 2239-2315
550 566, 2169-2228
550 566 567, 2171-2241
550 570, 2239-2315
551 552, 2157-2220 2174-2243
551 552 553, 2163-2228 2173-2231 2187-2268
551 552 553 567, 2171-2230 2211-2282 2245-2321
551 552 567, 2225-2302 2264-2324
552 553, 2191-2268
552 553 567, 2211-2282
553 567, 2175-2243 2211-2284 2251-2321
554 555, 2173-2270 2266-2347
554 555 562 563 564 565, 2218-2290
554 555 563 564 565, 2217-2275
554 555 565, 2213-2274
554 563 564 565, 2235-2293
554 565, 2233-2292 2236-2299
555 562 563 564 565, 2218-2314
555 563 564 565, 2217-2275
560 561, 2161-2258 2209-2294 2254-2315 2299-2372 2318-2395
562 563, 2174-2233
562 563 564, 2176-2236 2311-2369
562 563 564 565, 2179-2332
562 563 565, 2308-2368
562 564, 2275-2362
563 564, 2176-2236 2290-2354 2312-2370
563 564 565, 2179-2330 2284-2347
563 565, 2273-2341 2299-2368
566 567, 2171-2252 2201-2266
566 569, 2240-2342 2290-2368
566 569 570, 2233-2297
566 570, 2219-2290
568 569, 2188-2280 2237-2323 2291-2371
570 571, 2186-2256
570 571 572, 2199-2260
570 571 572 573, 2203-2264
571 572, 2200-2260
571 572 573, 2203-2309 2258-2348
572 573, 2203-2365
574 575, 2202-2261 2263-2344
576 577, 2245-2400
579 580, 2247-2384 2335-2400
581 582, 2255-2390
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2376
589 591 599, 2319-2400
592 593, 2306-2400
594 595 599, 2309-2400
594 599, 2308-2366
596 597, 2301-2379 2330-2400
601 602, 2303-2384
604 605, 2339-2400
612 613, 2342-2400
625 626, 2267-2331 2317-2400
625 626 630, 2316-2374
625 630, 2290-2348
626 630, 2311-2374
627 628, 2294-2354
