data, m, k, r, theta
seq_eth, 2, 10.5, 1.5, 11.25

precision, recall, f1_score
0.15, 0.66, 0.25

members, duration
326 327, 11283-11361
326 327 328 329, 11307-11457
326 328 329, 11283-11457
326 329, 11283-11457
327 328 329, 11307-11475
327 329, 11307-11475
328 329, 11283-11481
332 333, 11385-11505
334 335 336, 11493-11613
334 335 336 337, 11391-11547
334 336, 11493-11613
334 336 337, 11391-11547
334 337, 11391-11547
335 336 337, 11391-11613
335 337, 11391-11613
336 337 338, 11391-11613
336 338, 11391-11613
337 338, 11391-11613
340 341, 11613-11679
342 345, 11859-12045
343 344, 11859-11991
346 347, 11871-12033
350 353, 12021-12135
351 352, 11937-12009 11985-12105
351 352 353, 11955-12039
351 353, 11955-12039
352 353, 11937-12117
357 358, 12021-12363 12321-12381
357 358 366, 12309-12375
357 363, 12249-12327
357 365, 12303-12375
357 366, 12309-12375
358 366, 12279-12339 12303-12381
360 361, 12201-12297
360 361 362, 12243-12345
360 362, 12219-12303
360 362 363, 12249-12345
360 363, 12249-12345
361 362, 12243-12345
362 363, 12219-12357
364 365, 12243-12381
365 366, 12243-12327
