data, m, k, r, theta
seq_eth, 2, 1, 1.85, 11.25

precision, recall, f1_score
0.26, 0.68, 0.38

members, duration
210 211, 9105-9231 9231-9267
213 214, 9213-9237
212 213, 9213-9249 9261-9279
212 213 214, 9285-9345 9345-9363
217 218, 9303-9465
223 224, 9525-9573 9585-9645
227 228, 9627-9687 9681-9735
230 231, 9675-9795 9789-9831 9825-9843 9843-9867 9957-9975
234 235, 9825-9855 9855-9873
241 242, 9915-10041
237 241, 9915-9963
239 240, 9915-9939
238 239, 9921-9969
237 238, 9921-10011
237 238 243, 9969-9987 10011-10053
237 238 239, 10011-10071
238 239 240, 10023-10041
237 239 240, 10029-10083
245 246, 10101-10197
247 248 249, 10101-10119 10161-10185
246 249, 10101-10119
248 249, 10185-10215 10209-10227
247 248, 10185-10209 10251-10269
252 253, 10197-10233
255 256, 10221-10239 10233-10251
251 252 253, 10239-10257 10263-10311
258 259, 10251-10377 10377-10413 10407-10443
250 255 256, 10257-10275 10269-10287 10281-10305 10299-10323 10317-10335 10359-10377
257 260, 10257-10329 10323-10353 10347-10377 10377-10473
252 254, 10287-10317 10317-10347
238 253, 10293-10317
263 268 272, 10299-10323
267 268 272, 10299-10335 10329-10347
263 264, 10299-10413 10407-10431 10431-10449 10449-10467 10503-10521
265 266 267, 10305-10335 10389-10425
265 266 270, 10305-10329
261 262, 10305-10329 10323-10377 10383-10431 10431-10473
269 272, 10323-10359 10359-10377
269 270, 10323-10359 10359-10443
266 267 268 270, 10335-10353
265 266 267 270, 10341-10359
278 279 281, 10395-10413 10407-10431
275 278 279, 10395-10413 10407-10431 10437-10455
266 270, 10413-10455
265 266 267 268, 10437-10461 10455-10473
259 284, 10443-10461
238 265 266, 10443-10467
263 268, 10455-10473
287 289, 10461-10479 10485-10509 10515-10665
276 280, 10467-10503
267 268, 10479-10497
263 289, 10485-10503
265 291, 10485-10503
265 267, 10491-10509
278 279 283, 10503-10521
264 276, 10509-10527
263 276, 10515-10665
300 301, 10665-10767
303 304, 10707-10833 10833-10887
301 302, 10749-10767
294 302, 10761-10779
308 309 310, 10779-10809 10803-10821
313 314, 10809-10845 10845-10875 10875-10971
311 312, 10809-10857 10851-10941
307 308 309 310, 10863-10881 10875-10917
308 309 312, 10887-10911
309 311 312, 10887-10917
314 315, 10953-10971
320 321, 11241-11265 11259-11283 11277-11301 11301-11325
321 322, 11247-11319
321 324, 11271-11301 11295-11319 11379-11415
325 326 329, 11289-11319
327 328, 11295-11313
325 326 327, 11313-11343 11337-11367 11409-11457
321 322 323, 11319-11367 11361-11403
326 327 329, 11325-11373 11367-11451
327 328 329, 11325-11427 11427-11451 11451-11475
320 324, 11331-11367 11361-11379 11379-11415
332 333, 11385-11421 11415-11505
334 335 336 337, 11391-11421 11415-11487 11481-11511
336 337 338, 11415-11553
335 336 337, 11505-11553
334 335 336, 11505-11553
343 344, 11859-11991
346 347, 11871-11895 11889-12033
342 345, 11943-11997 11991-12009 12009-12045
351 352 353, 11973-12003
351 352, 12003-12063 12075-12093
357 358, 12021-12105
350 353, 12033-12129
350 352 353, 12087-12105
365 366, 12243-12303
364 365, 12243-12357 12363-12381
360 362, 12261-12285
357 363, 12267-12285 12279-12303 12297-12315
360 362 363, 12291-12315 12315-12345
360 361 362, 12291-12315 12327-12345
357 365, 12315-12345 12339-12357
357 358 366, 12321-12339 12339-12357
