data, m, k, r, theta, n
gveii, 2, 38, 1, 11.25, 1

precision, recall, f1_score
0.168, 0.932, 0.285

members, duration
281 353, 1798-1843
281 387, 1767-1815
283 284, 1545-1587
283 284 291, 1536-1582
284 291, 1536-1582
284 291 293 294, 1603-1653
284 291 293 294 295, 1592-1635
285 395, 1901-1987
287 307, 1618-1658
287 307 310, 1604-1655
287 308 309 310, 1584-1632
287 310, 1595-1641
289 290, 1565-1632
291 293, 1547-1587 1671-1710
291 293 294, 1550-1603 1600-1708
291 293 294 295, 1566-1637
293 294, 1550-1603 1600-1708
293 294 295, 1566-1637
295 301, 1704-1750 1771-1823 1806-1851 1943-1987
295 335 336, 1661-1700
296 297, 1619-1709
298 299, 1580-1624 1606-1675 1640-1680 1660-1774
298 304 305, 1656-1697
298 304 305 306, 1651-1693
301 302, 1602-1641
301 302 303, 1604-1653 1645-1690
301 302 303 305, 1616-1656
302 303, 1604-1653 1637-1743
302 303 305, 1616-1674
303 305, 1616-1674
304 305, 1616-1677 1656-1697 1680-1749 1731-1784
304 305 306, 1640-1693 1660-1717 1712-1768
305 306, 1652-1693 1665-1717
308 309, 1601-1645
308 309 310, 1571-1638 1608-1652
309 310, 1571-1638
311 312, 1562-1618 1623-1668
311 312 313 314 315 316 330, 1581-1628
311 312 313 314 315 316 330 332, 1591-1631 1645-1692
311 312 313 316 330 331 332, 1600-1644
311 312 313 316 330 332, 1594-1637
311 312 314 315 316 330 331 332 340 341, 1730-1774 1754-1793
311 312 314 315 316 330 331 332 340 341 344 345 346, 1737-1776
311 312 314 315 316 330 331 332 340 341 344 345 346 349 350, 1739-1778
311 312 314 315 316 330 331 332 340 341 344 346, 1741-1791
311 312 314 315 316 330 331 332 340 341 352 353, 1719-1759
311 312 314 315 316 330 331 332 340 341 353, 1722-1767
311 312 330 331 332, 1711-1756
311 312 330 331 332 336, 1684-1735
311 312 330 331 332 336 344 345 346 349 350, 1677-1718
311 312 330 331 332 336 349 350, 1681-1721
311 312 330 331 332 344 345 346, 1698-1748
311 312 330 331 332 344 345 346 349 350, 1664-1702 1670-1714
311 312 330 331 332 344 346 349 350, 1658-1701
311 312 330 331 332 344 346 350, 1656-1695
311 312 330 331 332 349 350, 1665-1707
311 312 330 332, 1639-1682 1655-1693
311 312 332, 1607-1660 1631-1676
312 313 314 315 316 330, 1581-1628
312 313 314 315 316 330 332, 1591-1631 1645-1692
312 313 316 330, 1598-1637
312 313 316 330 331, 1600-1640
312 313 316 330 331 332, 1603-1644
312 313 316 330 332, 1594-1635
312 314 315 316 330 331 332 340 341, 1730-1774 1754-1797
312 314 315 316 330 331 332 340 341 344 345 346, 1737-1776
312 314 315 316 330 331 332 340 341 344 345 346 349 350, 1739-1778
312 314 315 316 330 331 332 340 341 344 346, 1741-1791
312 314 315 316 330 331 332 340 341 352 353, 1719-1759
312 314 315 316 330 331 332 340 341 353, 1722-1767
312 330 331 332, 1711-1756
312 330 331 332 336, 1684-1735
312 330 331 332 336 344 345 346 349 350, 1677-1718
312 330 331 332 336 349 350, 1681-1721
312 330 331 332 344 345 346, 1698-1748
312 330 331 332 344 345 346 349 350, 1664-1702 1670-1714
312 330 331 332 344 346 349 350, 1658-1701
312 330 331 332 344 346 350, 1656-1695
312 330 331 332 349 350, 1665-1707
312 330 332, 1639-1682 1655-1693
313 314, 1566-1606
313 314 315, 1569-1614
313 314 315 316, 1641-1681
313 314 315 316 330, 1577-1631 1632-1671
313 314 315 316 330 331, 1607-1652
313 314 315 316 330 331 332, 1684-1730 1711-1754
313 314 315 316 330 331 332 340 341, 1730-1774 1754-1804
313 314 315 316 330 331 332 340 341 344 345 346, 1737-1776
313 314 315 316 330 331 332 340 341 344 345 346 349 350, 1739-1778
313 314 315 316 330 331 332 340 341 344 346, 1741-1791
313 314 315 316 330 331 332 340 341 352 353, 1717-1759
313 314 315 316 330 331 332 340 341 353, 1722-1767
313 314 315 316 330 331 332 341 344 345 346 353, 1698-1736
313 314 315 316 330 331 332 341 353, 1693-1735
313 314 315 316 330 331 332 344 345 346, 1699-1748
313 314 315 316 330 331 332 344 345 346 349 350, 1664-1702 1670-1718
313 314 315 316 330 331 332 344 346 349 350, 1658-1701
313 314 315 316 330 331 332 344 346 350, 1656-1695
313 314 315 316 330 331 332 349 350, 1665-1707 1681-1721
313 314 315 316 330 331 340 341, 1767-1808
313 314 315 316 330 332, 1644-1693
313 314 315 316 340 341, 1771-1812
313 314 316 330, 1625-1664
313 314 316 330 331, 1615-1662
313 314 316 330 332, 1627-1669
313 315 316, 1638-1677
313 315 316 330, 1637-1675
313 315 316 330 331, 1634-1674
313 315 316 340 341, 1775-1814
313 316, 1640-1678 1777-1823
313 316 330, 1594-1637
313 316 330 331, 1600-1640
313 316 330 331 332, 1603-1644
314 315, 1569-1614 1601-1650
314 315 316, 1637-1730 1699-1737
314 315 316 323 330, 1594-1636
314 315 316 330, 1577-1631
314 315 316 330 331, 1613-1652
314 315 316 330 331 332, 1711-1754
314 315 316 330 331 332 340 341, 1730-1774 1754-1804
314 315 316 330 331 332 340 341 344 345 346, 1737-1776
314 315 316 330 331 332 340 341 344 345 346 349 350, 1739-1778
314 315 316 330 331 332 340 341 344 346, 1741-1791
314 315 316 330 331 332 340 341 352 353, 1717-1759
314 315 316 330 331 332 340 341 353, 1722-1767
314 315 316 330 331 332 344 345 346, 1700-1748
314 315 316 330 331 340 341, 1767-1808
314 315 316 331, 1636-1674
314 315 316 340 341, 1771-1812
314 315 316 341 353, 1693-1736
314 315 323, 1599-1638
314 316 330, 1625-1664 1632-1670
314 316 330 331, 1615-1662
314 316 330 332, 1627-1669
315 316, 1637-1754 1775-1814
315 316 323 330, 1594-1636
315 316 330, 1577-1631 1632-1671
315 316 330 331 332 340 341, 1754-1799
315 316 330 331 332 340 341 344 346, 1744-1791
315 316 330 332, 1630-1669
315 316 331, 1634-1674
315 316 340 341, 1762-1812
315 316 340 341 352 353, 1717-1759
315 316 340 341 353, 1722-1760
315 323, 1599-1638
315 330 331 332 340 341 344 346, 1743-1781
315 340 341, 1730-1780
315 340 341 353, 1723-1767
316 330, 1577-1637 1625-1664 1632-1671
316 330 331, 1600-1640 1607-1662
316 330 331 332, 1603-1644
316 330 332, 1627-1669
316 331, 1634-1674
316 340 341, 1747-1793 1760-1812
317 319, 1588-1627
317 319 320 321, 1610-1656 1620-1694
317 319 320 321 322, 1590-1642
317 319 320 321 322 323, 1605-1646
317 319 320 321 323, 1609-1647
317 319 322, 1577-1617 1586-1625
319 320 321, 1610-1691
319 320 321 322, 1590-1642
319 320 321 322 323, 1605-1646
319 320 321 323, 1609-1647
319 321, 1654-1699
319 322, 1577-1625
320 321, 1610-1699
320 321 322, 1590-1642
320 321 322 323, 1605-1646
320 321 323, 1609-1647
321 322, 1588-1642
321 322 323, 1605-1646
321 323, 1609-1647
322 323, 1605-1718 1683-1732
322 323 336, 1681-1720 1695-1742
323 336, 1681-1720 1695-1743
325 326, 1670-1712 1678-1750
325 326 327, 1590-1707 1675-1715
325 327, 1586-1627
326 327, 1588-1670 1636-1699
328 329, 1612-1688 1661-1712
328 329 339, 1651-1698
329 339, 1651-1698 1676-1715
330 331, 1600-1640 1607-1657 1767-1808
330 331 332, 1603-1644 1684-1735 1711-1774 1754-1804
330 331 332 344 345 346, 1698-1748 1737-1776
330 331 332 344 345 346 349 350, 1664-1702 1670-1718 1739-1778
330 331 332 344 346, 1741-1791
330 331 332 344 346 349 350, 1658-1701
330 331 332 344 346 350, 1656-1695
330 331 332 349 350, 1665-1707 1681-1721
330 332, 1627-1669 1639-1693
331 332, 1684-1735 1711-1774 1754-1804
331 332 344 345 346, 1698-1748 1737-1776
331 332 344 345 346 349 350, 1664-1702 1670-1718 1739-1778
331 332 344 346, 1741-1791
331 332 344 346 349 350, 1658-1701
331 332 344 346 350, 1653-1695
331 332 349 350, 1665-1707 1681-1721
331 344 346 350, 1647-1690
332 344 345 346, 1698-1748 1737-1776
332 344 345 346 349 350, 1739-1778
332 344 346, 1741-1791
333 334, 1598-1648
333 334 338, 1656-1709
333 334 338 339, 1611-1651 1637-1693
333 338 339, 1614-1674
334 338, 1661-1711
334 338 339, 1611-1659
335 336, 1594-1649 1616-1752
335 336 340 341, 1613-1651
335 336 341, 1612-1650 1614-1653
336 341, 1612-1653
337 338, 1659-1708
337 338 339, 1618-1696
337 339, 1616-1655
338 339, 1611-1693
340 341, 1613-1683 1647-1727 1730-1837
340 341 352 353, 1691-1759
340 341 353, 1690-1728 1722-1767
341 353, 1690-1767
342 343, 1622-1792
344 345 346, 1680-1776
344 345 346 349 350, 1739-1778
344 345 346 350, 1664-1717
344 346, 1631-1681 1741-1791
344 346 350, 1644-1701
345 346, 1631-1681 1680-1776 1749-1794
345 346 349, 1746-1786
345 346 349 350, 1739-1783
345 346 350, 1644-1717
346 350, 1644-1717
347 348, 1632-1696 1721-1763 1732-1776 1810-1850 1816-1868
348 447, 1947-1986
349 350, 1647-1756 1725-1783
352 353, 1653-1758 1757-1795 1768-1871
352 353 387, 1758-1805
353 387, 1758-1805
355 400, 2208-2250
357 358, 1664-1813
359 360, 1725-1765
359 360 361, 1695-1762
359 360 361 363 364 368 369, 1740-1797
359 360 361 363 364 369, 1774-1812
359 360 361 364 368 369, 1734-1777
359 360 361 364 368 369 387, 1728-1771
359 361, 1672-1719
360 361, 1672-1762
360 361 363 364 368 369, 1740-1806 1775-1814 1784-1823
360 361 363 364 369, 1769-1812
360 361 364 368 369, 1736-1777
361 363 364 368 369, 1740-1806 1775-1823
361 363 364 369, 1769-1812
361 364 368 369, 1734-1777
361 364 368 369 387, 1728-1771
363 364, 1699-1744
363 364 368 369, 1707-1764 1734-1806 1775-1834
363 364 368 369 387, 1727-1771
363 364 369, 1769-1812
364 368 369, 1707-1764 1734-1806 1775-1839
364 368 369 387, 1727-1771
364 369, 1769-1812
365 366, 1737-1794
365 367, 1757-1840
366 367, 1798-1838
368 369, 1707-1764 1734-1847
368 369 387, 1727-1771
369 387, 1727-1771
371 372, 1720-1758 1739-1809 1781-1921 1902-1945 1936-1975
371 372 373, 1721-1776 1772-1818
372 373, 1721-1776 1772-1818
372 388, 1896-1938
373 488, 2118-2170
373 625, 2247-2300 2320-2360
373 625 626, 2263-2306 2354-2400
373 625 626 630, 2344-2391
373 626, 2329-2368 2339-2380
373 626 630, 2343-2381
373 630, 2269-2311
374 375, 1716-1755 1736-1820
374 375 376, 1718-1773
374 376 383 384 385 386, 1837-1899
375 376, 1718-1773
376 383 384, 1771-1814
376 383 384 385 386, 1800-1845 1831-1901
376 384, 1741-1779 1764-1808 1777-1816
376 384 385 386, 1779-1837 1808-1849 1828-1868
377 378, 1733-1797 1768-1822
377 378 382, 1760-1805 1785-1829
378 382, 1760-1805 1785-1830
379 380, 1730-1913
383 384, 1741-1816
383 384 385 386, 1779-1913
384 385 386, 1779-1913
385 386, 1765-1928
389 390, 1753-1929
391 392, 1778-1834 1827-1878 1846-1887
391 392 396, 1797-1835
391 392 396 397, 1798-1864 1841-1883 1850-1923 1890-1972
391 396 397, 1886-1927
392 396, 1797-1835
392 396 397, 1798-1864 1841-1883 1861-1905 1872-1930 1903-1946 1912-1972
392 397, 1900-1940 1909-1949
393 394, 1780-1818 1866-1912
393 394 395, 1781-1903 1875-1915 1930-1980
394 395, 1781-1903 1875-1921 1891-1940 1919-1980
396 397, 1798-1989
399 400, 1810-2013 1981-2023 1994-2092 2070-2153 2127-2191 2160-2199
401 425, 1835-1879
401 425 427, 1842-1881
401 425 427 428 429, 1846-1893
401 425 427 428 429 433 434 435, 1859-1901
401 425 427 428 429 433 434 435 436, 1864-1905
401 425 427 428 429 433 434 435 436 437, 1868-1907
401 425 427 428 429 433 434 435 436 437 438, 1870-1934 1908-1972
401 425 427 428 429 433 435, 1856-1896
401 425 427 428 429 434 435 436 437 438, 1935-1992
401 425 427 428 429 435 438, 1955-2007
401 425 427 428 433 434 435 436 437 438, 1897-1945
401 425 427 429, 1844-1883
401 427 428 429 435 438, 1970-2009
403 404, 1817-1882 1853-1902
403 404 405 406, 1929-1981
403 404 405 406 409 410 411 412, 1946-1986
403 404 405 406 409 410 412, 1949-1991
403 404 405 406 411 412, 1898-1961
403 404 405 406 412, 1924-1966 1944-1983
403 404 406 409 411 412, 1865-1912
403 404 406 411 412, 1875-1935
403 404 407 408, 1845-1885
403 404 407 408 409, 1848-1886
403 404 407 408 409 410, 1849-1890
404 406, 1924-1962
404 406 411 412, 1894-1961
404 407 408, 1845-1885
404 407 408 409, 1848-1886
404 407 408 409 410, 1849-1890
404 409 410 411 412, 1946-1986
404 409 410 412, 1949-1992
405 406, 1841-1882 1929-1981 1971-2009
405 406 407 408, 1845-1885
405 406 407 408 409, 1848-1886 1854-1892
405 406 407 408 409 410, 1849-1891
405 406 409 411, 1855-1893
405 406 409 411 412, 1856-1912
405 406 411 412, 1875-1961
405 406 412, 1924-1966 1944-2008
406 407 408, 1845-1885
406 407 408 409, 1848-1886 1854-1892
406 407 408 409 410, 1849-1891
406 409 411, 1855-1893
406 409 411 412, 1856-1912
406 411 412, 1875-1961
406 412, 1944-2008
407 408, 1845-1885 1857-1900
407 408 409, 1848-1886 1854-1892 1856-1894
407 408 409 410, 1849-1891 1914-1969
407 408 409 410 411 412, 1932-1986
407 408 409 410 412, 1949-1994
407 408 409 411, 1855-1893
407 408 410, 1906-1951
407 410, 1894-1943 1961-1999
407 410 412, 1957-1998
408 409, 1848-1886 1854-1892
408 409 410, 1849-1891 1914-1969
408 409 410 411 412, 1932-1986
408 409 410 412, 1949-1994
408 410, 1908-1951
409 410, 1849-1891 1906-1946 1918-1969
409 410 411 412, 1932-1986
409 410 412, 1949-1997
409 411, 1855-1893
410 411 412, 1932-1986
410 412, 1949-1998
411 412, 1856-2008
414 415, 1894-1977 1946-2022
414 415 420 421 422 444 445, 1940-1983
417 418, 1875-1922 1936-2030
417 418 420, 1885-1928
417 418 420 421 422 443 444 445, 1903-1944
417 418 420 443, 1891-1940
417 418 443, 1907-1973
418 420, 1885-1928
418 420 421 422 443 444 445, 1903-1944
418 420 443, 1891-1940
418 443, 1907-1973
419 420 421, 1880-1918
419 420 421 422, 1881-1931 1898-1937 1968-2030
419 420 421 422 444 445, 1900-2005
419 421, 1879-1917 1993-2037
419 421 422, 1894-1935
420 421 422, 1968-2008 1982-2030
420 421 422 444 445, 1903-2005
421 422, 1881-1937 1968-2030
421 422 444 445, 1900-2005
422 444 445, 1963-2004
422 445, 1900-2000
423 424, 1894-1947 1971-2013 2050-2131 2119-2258
423 424 445, 1910-1950 1957-2008
423 424 445 446, 1913-1994
423 424 446, 1976-2033
424 446, 1913-1994 1976-2038
425 428 429, 1846-1893
425 428 429 433 434 435 436 437 438, 1894-1933
425 428 429 434 435 436 437 438, 1874-1931
425 428 429 435, 1856-1907
425 428 429 435 438, 1870-1911
425 429, 1844-1883
427 428 429, 1846-1893
427 428 429 433 434 435, 1859-1901
427 428 429 433 434 435 436, 1864-1905
427 428 429 433 434 435 436 437, 1868-1907
427 428 429 433 434 435 436 437 438, 1870-1934 1908-1972
427 428 429 433 435, 1856-1896
427 428 429 434 435 436 437 438, 1935-1992
427 428 429 435 438, 1955-2026
427 428 433 434 435 436 437 438, 1897-1945
428 429, 1846-1893
428 429 433 434 435 436 437 438, 1894-1934 1908-1972
428 429 434 435 436 437 438, 1874-1931 1935-1992
428 429 435, 1856-1907
428 429 435 438, 1870-1911 1955-2026
428 433 434 435 436 437 438, 1897-1945
429 435 438, 1917-1974 1987-2026
430 431 432, 1861-1991
430 432, 1853-1898 1954-2010
431 432, 1853-2008
433 434 435, 1859-1901
433 434 435 436, 1864-1905
433 434 435 436 437, 1868-1907
433 434 435 436 437 438, 1870-2043
433 435, 1856-1896
434 435, 1859-1901
434 435 436, 1864-1905
434 435 436 437, 1868-1907
434 435 436 437 438, 1870-2045
435 438, 1870-2040
436 437, 1868-1907
436 437 438, 1870-2056
437 438, 1870-2058
439 440, 1881-2011
441 442, 1858-1904 1873-1931 1900-1978 1980-2086 2091-2150 2130-2168 2164-2204 2213-2253
443 454, 2113-2156 2154-2192 2162-2205
443 454 455, 2119-2161
443 454 493 494, 2155-2199
443 455, 2093-2150 2124-2162
444 445, 1900-2045
448 449, 1922-2071
451 452, 1926-2093
453 454, 1928-1974
453 454 455, 1947-1997
454 455, 1943-2007 1987-2060 2070-2122
454 493 494, 2155-2199
456 457, 1943-2077
459 460, 1963-2024 2009-2059
459 460 463, 1987-2028
459 460 463 479 480, 2055-2128
459 460 463 479 480 481 482, 2031-2092
459 460 463 480, 1991-2046 2027-2065
459 460 463 480 481 482, 2028-2068
459 460 480, 2022-2064
460 479 480, 2055-2128
460 479 480 481 482, 2031-2092
460 480, 2022-2065
460 480 481 482, 2028-2068
461 462, 1978-2018
461 462 463, 1981-2028 2051-2119
461 462 463 480, 1991-2065 2045-2088
461 462 463 480 481 482, 2028-2082
462 463, 1981-2028 2051-2129
462 463 480, 1991-2065 2045-2088
462 463 480 481 482, 2028-2082
463 480, 1991-2065 2045-2088
463 480 481 482, 2028-2082
464 465, 1981-2023
464 465 466, 1986-2025
464 465 466 467, 1988-2029
464 465 466 467 468, 1992-2038
464 465 466 467 468 469 470, 2019-2060
464 465 466 467 468 470, 2001-2056
464 465 467 468, 2090-2128
464 465 467 468 469 470, 2023-2116
464 465 467 468 470, 2079-2127
464 468, 2091-2129
465 466, 1986-2025
465 466 467, 1988-2029
465 467 468, 1992-2038 2070-2128
465 467 468 470, 2001-2107
467 468, 1992-2038 2066-2141
467 468 470, 2001-2103
468 470, 2001-2103
469 470, 2001-2116
471 472, 2008-2161
475 476, 2040-2085 2055-2097 2070-2153 2119-2159 2178-2280 2306-2347
477 478, 1992-2135 2159-2241 2208-2289
479 480, 1991-2050 2059-2132
479 480 481 482, 2013-2051 2018-2083
479 480 481 482 486, 2014-2055
479 481 482, 2046-2092
480 481 482, 2028-2082
481 482, 1996-2051 2018-2148
481 482 486, 2014-2055
482 486, 2014-2055
483 484, 2006-2152
486 487, 2018-2163
488 489, 2021-2066 2043-2082 2093-2131
488 489 490, 2029-2080
488 490, 2091-2129
489 490, 2029-2080 2079-2122 2132-2177
491 545, 2164-2206
492 493 494, 2049-2108 2106-2180
492 493 494 498 499, 2078-2143
492 493 494 499, 2071-2115
493 494, 2049-2108 2106-2199
493 494 498 499, 2078-2143
493 494 499, 2071-2115
494 499, 2071-2135
495 500, 2074-2127 2141-2244 2235-2275 2248-2351 2323-2372 2339-2382 2357-2400
495 500 547 548, 2216-2266
495 500 548, 2207-2253 2229-2272
496 497, 2066-2144 2115-2161 2131-2169 2160-2236
496 497 501 526 528, 2136-2178
496 497 504 523, 2112-2152
496 497 504 523 524, 2108-2149
496 497 504 523 524 526, 2107-2145
496 497 526, 2124-2168 2142-2192
496 497 526 528, 2135-2173 2141-2179 2155-2197
496 497 528, 2132-2172
497 504 523, 2112-2152
497 504 523 524, 2108-2149
497 504 523 524 526, 2107-2145
497 528, 2132-2172
498 499, 2071-2194 2173-2219
498 499 523, 2167-2210
498 499 523 530 534, 2157-2204
499 523, 2168-2210
499 530 534, 2158-2197
500 524, 2094-2150
500 548, 2207-2253
501 526, 2142-2205
501 526 528, 2140-2179 2168-2206
501 528, 2169-2210
502 503, 2079-2237
504 523, 2112-2154 2119-2162 2171-2225
