data, m, k, r, theta, n
gveii, 2, 38, 1, 5.625, 1

precision, recall, f1_score
0.189, 0.923, 0.313

members, duration
265 267, 1528-1567 1536-1578 1641-1679 1704-1742 1724-1764 1739-1784 2049-2094 2084-2128 2132-2173
265 400, 2059-2099
266 267, 1482-1521 1539-1624 1592-1631 1639-1680 2075-2119
267 373, 1879-1929
269 270, 1471-1518
269 270 272 274, 1485-1523
269 270 274, 1481-1522
269 274, 1486-1524 1522-1570 1540-1579
270 272, 1485-1527
271 272, 1463-1515 1481-1533 1520-1601 1575-1614 1580-1618 1591-1633 1606-1652 1627-1687 1731-1769 1850-1920
271 272 279 280, 1478-1517 1496-1556
271 272 280, 1480-1518 1519-1557
271 272 288, 1577-1617
272 279 280, 1478-1517 1501-1556
272 280, 1519-1557
272 288, 1577-1617
273 308 309, 1612-1652
275 276, 1500-1557 1527-1664
275 276 283, 1520-1564
277 278, 1156-1195 1565-1605 1589-1628
279 280, 1478-1617 1585-1625
281 282, 1494-1561 1529-1608 1579-1643 1702-1776 1818-1881
281 282 291 293 294, 1576-1616
281 282 291 293 294 295, 1571-1613
281 282 353, 1809-1855
281 301, 1740-1786 1752-1802
281 353, 1805-1846
281 387, 1767-1810
283 284, 1545-1584
283 284 291, 1539-1582
284 291, 1539-1582
284 291 293 294, 1603-1653
285 395, 1906-1982
287 307, 1618-1658
287 307 310, 1614-1655
287 308 309 310, 1587-1628
287 310, 1591-1651
289 290, 1565-1603 1570-1615 1582-1632
291 293, 1624-1667
291 293 294, 1555-1604 1576-1619 1594-1661 1630-1700
291 293 294 295, 1567-1613 1582-1631
293 294, 1550-1604 1576-1619 1594-1661 1630-1708
293 294 295, 1567-1613 1582-1631
295 301, 1711-1750 1771-1818 1807-1848
296 297, 1640-1709
298 299, 1580-1624 1606-1659 1668-1706 1674-1714 1682-1731 1699-1774
298 304 305, 1653-1695
301 302, 1646-1684
301 302 303, 1647-1690
302 303, 1604-1655 1620-1661 1634-1673 1647-1743
302 303 305, 1618-1657 1624-1671
303 305, 1618-1657 1624-1671
304 305, 1616-1677 1647-1702 1675-1784
304 305 306, 1640-1684 1665-1712
305 306, 1669-1712
308 309, 1596-1652
308 309 310, 1571-1633
309 310, 1571-1633
311 312, 1562-1625 1618-1673
311 312 313 314 315 316 330, 1588-1626
311 312 313 314 315 316 330 332, 1647-1692
311 312 313 314 316 330, 1589-1627
311 312 313 316 330, 1590-1634
311 312 313 316 330 331 332, 1600-1642
311 312 313 316 330 332, 1597-1637
311 312 314 315 316 330 331 332, 1719-1759 1755-1793
311 312 314 315 316 330 331 332 340 341, 1752-1792
311 312 314 315 330 331 332, 1722-1763
311 312 314 315 330 331 332 340 341 344 345 346, 1738-1777
311 312 314 330 331 332, 1726-1774
311 312 314 330 331 332 344 345 346, 1737-1775
311 312 330 331 332, 1662-1714 1681-1735 1706-1756 1751-1789
311 312 330 331 332 344 345 346, 1677-1718 1698-1743 1740-1778
311 312 330 331 332 344 346, 1741-1779
311 312 330 331 332 349 350, 1661-1699
311 312 330 332, 1641-1684 1655-1698
311 312 331 332 344 346, 1742-1781
311 312 332, 1605-1655 1636-1678 1750-1788
311 312 332 344 346, 1744-1787
312 313 314 315 316 330, 1588-1626
312 313 314 315 316 330 332, 1647-1692
312 313 314 316 330, 1589-1627
312 313 316 330, 1590-1634 1598-1637
312 313 316 330 331, 1600-1642
312 313 316 330 332, 1597-1635
312 314 315 316 330 331 332, 1719-1759 1755-1797
312 314 315 316 330 331 332 340 341, 1752-1792
312 314 315 330 331 332, 1722-1763
312 314 315 330 331 332 340 341 344 345 346, 1738-1777
312 314 330 331 332, 1726-1774
312 314 330 331 332 344 345 346, 1737-1775
312 330, 1641-1679
312 330 331, 1665-1710
312 330 331 332, 1662-1702 1673-1714 1681-1735 1706-1756 1751-1789
312 330 331 332 344 345 346, 1677-1718 1698-1743 1740-1778
312 330 331 332 349 350, 1661-1699
312 330 332, 1642-1684 1655-1698
313 314, 1566-1606
313 314 315, 1569-1614
313 314 315 316, 1645-1684 1695-1749 1771-1812
313 314 315 316 330, 1577-1626
313 314 315 316 330 331, 1665-1709 1767-1808
313 314 315 316 330 331 332, 1681-1732 1712-1752 1724-1763 1755-1804
313 314 315 316 330 331 332 340 341, 1751-1792
313 314 315 316 330 331 332 344 345 346, 1677-1718
313 314 315 316 330 332, 1647-1698
313 314 316 330, 1589-1627 1629-1667 1631-1669
313 314 316 330 331 332, 1726-1766
313 314 330, 1630-1668
313 315 316, 1634-1674 1775-1814
313 315 316 330 331, 1672-1710
313 316, 1633-1671 1637-1682 1735-1788 1777-1823
313 316 330, 1590-1637 1632-1670
313 316 330 331, 1600-1655
313 316 330 331 332, 1673-1714 1715-1761 1729-1772
313 330, 1618-1666
313 330 331 332, 1662-1702
313 330 331 332 349 350, 1661-1699
314 315, 1569-1614 1598-1642 1638-1681 1675-1717
314 315 316, 1644-1712 1680-1759 1771-1812
314 315 316 330, 1577-1626
314 315 316 330 331, 1767-1808
314 315 316 330 331 332, 1755-1804
314 315 316 330 331 332 340 341, 1750-1792
314 315 316 330 331 332 340 341 344 346, 1749-1787
314 315 330 331 332, 1722-1763
314 315 330 331 332 340 341 344 345 346, 1738-1778
314 315 330 331 332 340 341 344 346, 1741-1786
314 316, 1620-1667
314 316 330 331, 1616-1656
314 316 331, 1619-1657
314 330 331 332, 1726-1774
314 330 331 332 344 345 346, 1737-1775
315 316, 1633-1675 1648-1712 1681-1755 1762-1814
315 316 323 330, 1594-1632
315 316 330, 1577-1631
315 316 330 331 332, 1755-1799
315 316 330 331 332 340 341, 1752-1792
315 323, 1595-1634
315 330 331 332 340 341, 1750-1789
315 330 331 332 340 341 344 346, 1743-1787
315 340 341, 1733-1780
316 330, 1577-1637
316 330 331, 1600-1643 1609-1656
316 331, 1606-1646 1619-1657
317 319, 1646-1694
317 319 320, 1592-1632
317 319 320 321, 1595-1637 1610-1653
317 319 320 321 322, 1600-1645
317 319 320 321 322 323, 1608-1646
317 319 320 321 323, 1609-1647
319 320, 1592-1632 1618-1662
319 320 321, 1595-1637 1610-1655 1625-1683
319 320 321 322, 1600-1645
319 320 321 322 323, 1608-1646
319 320 321 323, 1609-1647
319 322, 1581-1619
320 321, 1610-1655 1625-1693
320 321 322, 1590-1629 1601-1645
320 321 322 323, 1608-1646
320 321 323, 1609-1647
321 322, 1588-1632 1600-1645
321 322 323, 1608-1646
321 323, 1609-1647
322 323, 1617-1737
325 326, 1593-1639 1632-1676 1658-1720
325 326 327, 1602-1654 1631-1669 1639-1695
325 327, 1586-1630 1624-1668
326 327, 1602-1665 1641-1690
328 329, 1616-1667 1655-1700
330 331, 1602-1652 1665-1710 1767-1808
330 331 332, 1662-1702 1673-1714 1681-1735 1706-1774 1750-1804
330 331 332 344 345 346, 1677-1718 1698-1743 1737-1778
330 331 332 344 346, 1741-1787
330 331 332 349 350, 1661-1699
330 332, 1642-1698
331 332, 1662-1702 1673-1714 1681-1735 1706-1774 1751-1804
331 332 344 345 346, 1677-1718 1698-1743 1737-1778
331 332 344 346, 1741-1784
331 332 344 346 349 350, 1658-1697
331 332 344 346 350, 1657-1695
331 332 349 350, 1660-1699
331 344 346 350, 1652-1694
332 344 345 346, 1698-1743 1737-1778
332 344 346, 1741-1787
333 334, 1598-1651
333 334 338, 1656-1698 1669-1709
333 334 338 339, 1650-1693
333 338, 1661-1706
333 338 339, 1623-1665 1646-1687
334 338, 1661-1700 1673-1711
335 336, 1597-1645 1614-1654 1621-1752
336 341, 1612-1650
337 338, 1656-1703
337 338 339, 1626-1693
337 339, 1621-1663
338 339, 1611-1693
340 341, 1613-1679 1650-1693 1665-1731 1725-1837
340 341 352 353, 1695-1749
340 341 353, 1694-1732 1712-1762
341 353, 1694-1762
342 343, 1622-1792
344 345 346, 1676-1778
344 345 346 350, 1664-1713
344 346, 1631-1681 1741-1791
344 346 350, 1644-1701
345 346, 1631-1681 1676-1759 1723-1781 1749-1793
345 346 349, 1746-1786
345 346 349 350, 1744-1783
345 346 350, 1644-1713
346 350, 1644-1713
347 348, 1633-1693 1722-1761 1733-1776 1810-1849 1821-1866
348 447, 1947-1985
349 350, 1647-1713 1693-1751 1731-1783
352 353, 1653-1754 1759-1871
355 400, 2209-2249
357 358, 1665-1813
359 360, 1722-1768 1746-1790
359 360 361, 1717-1759
359 360 361 363 364 368 369, 1744-1783 1753-1793
359 361, 1715-1754 1732-1772
359 361 363 364, 1740-1780
359 361 363 364 368 369, 1743-1781
359 361 364, 1735-1777
360 361, 1672-1758
360 361 363 364, 1766-1809
360 361 363 364 368 369, 1753-1802
360 361 363 364 369, 1765-1803
361 363 364, 1740-1780 1766-1818
361 363 364 368 369, 1743-1802 1781-1823
361 363 364 369, 1765-1803
361 364, 1735-1777
363 364, 1699-1744 1727-1780 1766-1818 1795-1834
363 364 368 369, 1707-1764 1743-1802 1781-1832
363 364 369, 1765-1803
364 368 369, 1707-1764 1743-1802 1781-1831
364 369, 1765-1803
365 366, 1738-1791
365 367, 1764-1839
368 369, 1707-1764 1730-1847
368 369 387, 1727-1767
369 387, 1727-1767
371 372, 1720-1758 1728-1766 1738-1794 1759-1811 1789-1830 1798-1875 1862-1907 1903-1943 1937-1975
371 372 373, 1721-1765 1736-1775 1774-1817
372 373, 1721-1765 1735-1775 1774-1818
373 488, 2126-2168
373 625, 2247-2302 2321-2360
373 625 626, 2265-2303 2353-2400
374 375, 1716-1755 1736-1820
374 375 376, 1718-1773
374 376 383 384 385 386, 1842-1899
375 376, 1718-1773
376 383 384 385 386, 1833-1901
376 384, 1764-1816
376 384 385 386, 1779-1836 1832-1870
377 378, 1733-1797 1768-1822
377 378 382, 1760-1805 1785-1829
378 382, 1760-1805 1785-1829
379 380, 1730-1913
383 384, 1741-1810
383 384 385 386, 1781-1847 1816-1913
383 386, 1810-1849
384 385 386, 1779-1913
385 386, 1765-1916 1881-1928
389 390, 1753-1929
391 392, 1778-1834 1827-1885 1866-1907 1871-1910 1899-1940 1912-1957
391 392 396, 1797-1835 1874-1918
391 392 396 397, 1798-1859 1873-1911 1881-1920 1921-1971
391 392 397, 1903-1949 1920-1958
391 396 397, 1851-1890 1860-1901 1883-1923 1888-1933
391 397, 1822-1861 1855-1897 1886-1925
392 396, 1797-1835 1874-1923
392 396 397, 1798-1863 1863-1903 1873-1911 1921-1972
392 397, 1920-1958
393 394, 1780-1818 1859-1912
393 394 395, 1781-1837 1806-1896 1935-1980
394 395, 1781-1896 1878-1919 1924-1980
396 397, 1798-1877 1849-1911 1892-1989
399 400, 1810-1996 1964-2010 1982-2021 1999-2087 2078-2151 2128-2188
401 425, 1835-1879 1907-1961 1966-2005
401 425 427, 1842-1881
401 425 427 428 429, 1846-1893 1944-1988
401 425 427 428 429 433 434 435, 1859-1901
401 425 427 428 429 433 434 435 436, 1864-1905
401 425 427 428 429 433 434 435 436 437, 1868-1907
401 425 427 428 429 433 434 435 436 437 438, 1870-1918 1887-1929
401 425 427 428 429 433 434 435 438, 1924-1966
401 425 427 428 429 433 435, 1856-1896
401 425 427 428 429 434 435 436 437 438, 1940-1981
401 425 427 428 429 435 438, 1951-2003 1968-2007
401 425 427 428 433 434 435 436 437 438, 1892-1930 1894-1933 1897-1944
401 425 427 429, 1844-1883 1929-1977
401 425 427 433 434 435 436 437 438, 1896-1934
401 425 428 434 435 436 437 438, 1893-1931
401 427 428 429 433 434 435 436 437 438, 1881-1924
401 427 428 429 435 438, 1970-2009
403 404, 1817-1877 1842-1882 1851-1902 1881-1935 1914-1953
403 404 405 406, 1899-1945 1916-1983
403 404 405 406 409, 1950-1989
403 404 405 406 409 410 412, 1946-1987 1952-1991
403 404 405 406 412, 1898-1936
403 404 406, 1908-1951
403 404 406 409, 1865-1909
403 404 407 408, 1845-1885
403 404 407 408 409, 1848-1887
403 404 407 408 409 410, 1850-1888
403 406, 1872-1913
404 406, 1902-1945
404 407 408, 1845-1885
404 407 408 409, 1848-1887
404 407 408 409 410, 1850-1888
404 409, 1950-1989
404 409 410, 1954-1992
404 409 410 412, 1946-1987 1952-1991
405 406, 1841-1882 1850-1892 1872-1916 1899-2007 1971-2009
405 406 407 408, 1845-1885
405 406 407 408 409, 1848-1887
405 406 409, 1858-1909
405 406 409 412, 1856-1895
405 406 411, 1855-1893
405 406 411 412, 1879-1923 1887-1935
405 406 412, 1898-1936 1970-2008
405 411 412, 1886-1924
406 407 408, 1845-1885
406 407 408 409, 1848-1887
406 409, 1856-1909
406 411, 1855-1893
406 411 412, 1880-1935
406 412, 1898-1936 1970-2008
407 408, 1845-1885 1856-1897 1916-1954
407 408 409, 1848-1887 1851-1890 1917-1958
407 408 409 410, 1850-1888 1853-1891 1921-1966
407 408 410, 1915-1953 1929-1972
407 409, 1854-1892
407 410, 1896-1948 1956-1999
408 409, 1848-1887 1851-1889 1917-1958
408 409 410, 1850-1888 1921-1966 1954-1994
408 409 410 412, 1951-1991
408 410, 1910-1953 1929-1969
408 410 412, 1946-1988
409 410, 1853-1891 1921-1980 1954-1997
409 410 412, 1943-1987 1952-1991
410 412, 1943-1991
411 412, 1856-1954 1920-1982 1960-2008
414 415, 1898-1977 1946-2022
414 415 420 421 422 444 445, 1940-1983
417 418, 1875-1928 1922-1964 1935-2003 1973-2030
417 418 420 443, 1892-1939
417 418 443, 1891-1929 1902-1959 1927-1965
418 420 443, 1892-1939
418 443, 1891-1929 1902-1959 1927-1970
419 420 421, 1880-1918 1984-2029
419 420 421 422, 1881-1920 1960-2021
419 420 421 422 444 445, 1912-1968 1934-1974 1950-1994
419 420 421 444 445, 1931-1971
419 421, 1879-1917 1992-2037
419 421 422, 1883-1937 1959-1997
419 421 422 444 445, 1903-1949 1937-1987 1957-1996
419 421 422 445, 1900-1940
420 421, 1984-2030
420 421 422, 1963-2008 1982-2021
420 421 422 444 445, 1917-1968 1934-1995
420 421 444 445, 1931-1971
421 422, 1881-1937 1959-2021
421 422 444 445, 1903-1968 1934-1996
421 422 445, 1900-1940
421 444 445, 1931-1971
422 445, 1900-1996
423 424, 1894-1951 1971-2024 2050-2113 2084-2127 2123-2188 2166-2237 2206-2253
423 424 445, 1928-1966 1944-2008
423 424 445 446, 1920-1965 1929-1981
423 424 446, 1914-1957 1987-2029
424 446, 1915-1965 1931-1981 1987-2036
425 428 429, 1846-1893
425 428 429 434 435 436 437 438, 1874-1915 1885-1929
425 428 429 435, 1856-1909
425 428 429 435 438, 1872-1911
425 428 433 434 435 436 437 438, 1894-1933
425 428 434 435 436 437 438, 1892-1931
425 429, 1844-1883 1878-1922
427 428, 1907-1951
427 428 429, 1846-1893 1914-1953 1944-1988
427 428 429 433 434 435, 1859-1901
427 428 429 433 434 435 436, 1864-1905
427 428 429 433 434 435 436 437, 1868-1907
427 428 429 433 434 435 436 437 438, 1870-1927 1916-1958
427 428 429 433 434 435 437 438, 1921-1961
427 428 429 433 434 435 438, 1924-1966
427 428 429 433 435, 1856-1896
427 428 429 434 435 436 437 438, 1940-1981
427 428 429 435 438, 1951-2018 1987-2026
427 428 433 434 435 436 437 438, 1890-1928 1897-1944
427 429, 1929-1977 1981-2024
427 433 434 435 436 437 438, 1891-1934
428 429, 1846-1893 1914-1955 1944-1988
428 429 433 434 435 436 437 438, 1918-1958 1931-1969
428 429 433 434 435 437 438, 1921-1961
428 429 433 434 435 438, 1924-1968
428 429 434 435 436 437 438, 1874-1927 1942-1981
428 429 435, 1856-1909
428 429 435 438, 1872-1911 1951-2024
428 433 434 435 436 437 438, 1894-1944 1932-1972
428 434 435 436 437 438, 1890-1931 1935-1979
428 435 438, 1987-2026
429 435, 1922-1965
429 435 438, 1920-1959 1987-2026
430 431, 1905-1951 1938-1990
430 431 432, 1870-1942 1914-1975 1953-1991
430 432, 1853-1895 1954-1995 1960-2010
431 432, 1853-1942 1917-1975 1962-2008
433 434 435, 1859-1901
433 434 435 436, 1864-1905
433 434 435 436 437, 1868-1907
433 434 435 436 437 438, 1870-1958 1936-2043
433 434 435 437 438, 1921-1960
433 435, 1856-1896 1923-1973
434 435, 1859-1901
434 435 436, 1864-1905
434 435 436 437, 1868-1907
434 435 436 437 438, 1870-1958 1931-2040
434 435 437 438, 1921-1961 2003-2045
434 435 438, 1924-1968
435 438, 1872-1939 1908-1959 1940-2034
436 437, 1868-1907
436 437 438, 1870-2056
437 438, 1870-2058
439 440, 1881-2011
441 442, 1876-1926 1902-1975 1983-2045 2025-2081 2093-2132 2109-2149 2130-2168 2164-2203 2214-2252
443 454, 2115-2159 2159-2197 2162-2205
443 454 493 494, 2156-2196 2160-2199
443 455, 2096-2142 2122-2161
444 445, 1900-2045
448 449, 1922-2071
451 452, 1926-2022 2002-2061 2041-2093
453 454, 1928-1974 1957-1997
453 454 455, 1947-1994
454 455, 1946-1994 1994-2047 2076-2120
454 493 494, 2156-2196 2160-2199
456 457, 1943-2043 2018-2077
459 460, 1963-2042
459 460 463 479 480, 2060-2112 2076-2128
459 460 463 479 480 481 482, 2047-2087
459 460 463 480, 2075-2113
459 460 479 480 481 482, 2031-2075 2044-2084
459 460 479 481 482, 2038-2081
459 460 480, 2023-2068
459 463, 2052-2097
459 463 480, 2050-2089
460 479 480, 2050-2112 2076-2128
460 479 480 481 482, 2031-2074 2048-2087
460 479 481 482, 2037-2085
460 480, 2022-2067 2075-2113
461 462, 1998-2048
461 462 463, 2011-2049 2019-2065 2052-2101 2072-2119
461 462 463 480, 2012-2056 2028-2068
461 462 463 480 481 482, 2031-2072
461 463, 2049-2089
461 463 480, 2048-2086
461 463 480 481 482, 2035-2073
462 463, 1981-2035 2011-2049 2019-2065 2049-2129
462 463 480, 2012-2056 2028-2068 2042-2086
462 463 480 481 482, 2031-2079
463 480, 2012-2056 2028-2068 2042-2086
463 480 481 482, 2031-2079
464 465, 1981-2023 2090-2128
464 465 466, 1986-2025
464 465 466 467, 1988-2029
464 465 467 468, 1992-2040 2079-2121
464 465 467 468 469, 2068-2116
464 465 467 468 469 470, 2019-2060 2050-2105
464 465 467 468 470, 2003-2056 2084-2122
464 465 467 469 470, 2042-2087
464 465 468 469 470, 2023-2064
464 465 469 470, 2027-2079
464 465 470, 2085-2127
465 466, 1986-2025
465 466 467, 1988-2029
465 467 468, 1992-2049 2066-2122
465 467 468 470, 2012-2060 2050-2103
465 467 470, 2042-2087
465 468, 2025-2064
465 468 470, 2023-2062
465 470, 2029-2079
467 468, 1992-2049 2025-2077 2066-2141
467 468 470, 2012-2062 2040-2079 2050-2103
467 470, 2042-2082
468 470, 2012-2062 2044-2103
469 470, 2001-2105
471 472, 2008-2161
475 476, 2040-2082 2056-2095 2072-2120 2094-2138 2104-2153 2119-2158 2178-2278 2307-2345
477 478, 1992-2114 2082-2134 2162-2238 2212-2289
479 480, 1991-2066 2059-2104 2079-2132
479 480 481 482, 2031-2074
479 480 482, 2029-2068
479 481 482, 2037-2085
480 481 482, 2031-2079
481 482, 1996-2051 2015-2148
481 482 486, 2014-2052
482 486, 2014-2052
483 484, 2006-2152
486 487, 2018-2127 2105-2155
488 489, 2021-2066 2041-2082 2093-2131
488 489 490, 2029-2078
488 490, 2091-2129
489 490, 2029-2078 2080-2120 2134-2175
491 545, 2164-2206
492 493 494, 2049-2115 2098-2175
492 493 494 498 499, 2078-2135
493 494, 2049-2115 2098-2199
493 494 498 499, 2078-2135
494 499, 2095-2135
495 500, 2146-2244 2233-2271 2249-2301 2279-2332 2362-2400
495 500 547 548, 2216-2266
495 500 548, 2207-2253 2229-2270
496 497, 2066-2144 2111-2169 2136-2176 2156-2236
496 497 501, 2139-2178
496 497 504, 2108-2148
496 497 504 524, 2107-2145
496 497 526, 2141-2193
497 504, 2108-2148
497 504 524, 2107-2145
498 499, 2074-2194 2164-2205 2169-2219
498 499 523, 2157-2201 2168-2206
499 523, 2168-2206
500 524, 2097-2150
500 548, 2207-2253
501 526, 2142-2197
502 503, 2079-2219 2194-2237
504 523, 2150-2214
504 523 530, 2145-2187
504 523 530 534, 2140-2182
504 524, 2097-2145
505 506, 2088-2128 2107-2210 2193-2231
505 506 507 508 509, 2093-2141
505 506 507 509, 2091-2130
505 506 508 509, 2104-2144
505 506 511, 2175-2215
505 506 511 512, 2173-2212 2178-2230
506 511, 2175-2215
506 511 512, 2173-2212 2178-2223
507 508 509, 2093-2217
507 509, 2091-2130
508 509, 2093-2219
510 513, 2135-2173 2198-2236 2337-2378 2345-2388
510 513 518, 2341-2382
510 513 518 519 520, 2253-2292
510 513 518 520, 2252-2290
510 513 519 520, 2204-2258 2225-2272 2244-2285
510 513 520, 2199-2241 2248-2289
510 518, 2266-2319 2315-2357
510 519 520, 2221-2262 2235-2281
511 512, 2106-2212 2178-2244
513 518, 2260-2303
513 518 519 520, 2253-2297
513 518 520, 2252-2290
513 519 520, 2229-2269
513 520, 2199-2251 2228-2266 2232-2272 2249-2289
514 515, 2204-2243
514 515 516, 2206-2252 2241-2279 2258-2296
514 515 516 517, 2242-2281 2252-2295
