data, m, k, r, theta, n
gveii, 2, 38, 0.8, 11.25, 1

precision, recall, f1_score
0.237, 0.889, 0.375

members, duration
313 316, 1638-1678 1777-1823
313 316 330, 1594-1637 1634-1675
313 316 330 331, 1600-1644
314 315, 1569-1614 1593-1650
314 315 316, 1577-1630 1636-1730 1699-1752
314 315 316 330 331 332, 1715-1754 1735-1784
314 315 316 330 331 332 340 341, 1730-1772 1747-1804
314 315 316 330 331 332 340 341 352 353, 1717-1759
314 315 316 330 331 332 340 341 353, 1722-1767
314 315 316 330 331 340 341, 1767-1808
314 315 316 331, 1613-1652
314 315 316 340 341, 1771-1812
314 315 316 341 353, 1693-1736
314 316, 1625-1670
314 316 331, 1615-1662
315 316, 1630-1702 1673-1740 1709-1754 1744-1784 1756-1797 1775-1814
315 316 340 341, 1747-1793 1760-1812
315 316 340 341 352 353, 1717-1759
315 316 340 341 353, 1722-1760
315 340 341, 1730-1772
315 340 341 353, 1723-1767
316 331, 1600-1662
316 340 341, 1747-1793 1760-1812
317 319, 1577-1617 1586-1627 1654-1693
317 319 320 321, 1599-1639 1620-1691
317 319 320 321 322, 1590-1636
317 319 321, 1656-1694
319 320 321, 1599-1691
319 320 321 322, 1590-1636
319 321, 1656-1699
320 321, 1599-1699
320 321 322, 1590-1636
321 322, 1588-1636
322 323, 1605-1734
322 323 336, 1697-1735
323 336, 1697-1743
325 326, 1667-1750
325 326 327, 1590-1704
325 327, 1586-1627
326 327, 1588-1670 1636-1699
328 329, 1612-1696 1661-1706
328 329 339, 1659-1698
329 339, 1659-1698 1676-1715
330 331, 1600-1657 1767-1808
330 331 332, 1665-1703 1684-1804
330 331 332 344 346 350, 1656-1702
330 331 332 349 350, 1666-1721
330 332, 1627-1669 1639-1693
331 332, 1665-1703 1684-1804
331 332 344 346 350, 1653-1702
331 332 349 350, 1666-1721
331 344 346, 1647-1687
331 344 346 350, 1650-1690
333 334 338, 1655-1709
333 338, 1628-1692
334 338, 1672-1711
334 338 339, 1611-1650
335 336, 1594-1752
337 338, 1659-1708
337 338 339, 1618-1696
337 339, 1616-1655
338 339, 1611-1654
340 341, 1613-1683 1647-1727 1730-1837
340 341 352 353, 1691-1759
340 341 353, 1690-1728 1722-1767
341 353, 1693-1762
342 343, 1622-1792
344 346, 1631-1681 1645-1687 1680-1791
344 346 350, 1644-1682 1650-1717
345 346, 1631-1697 1680-1794
345 346 350, 1660-1717
346 350, 1660-1717
347 348, 1632-1696 1721-1763 1732-1776 1816-1868
348 447, 1947-1986
349 350, 1647-1722 1725-1783
352 353, 1653-1758 1757-1871
357 358, 1664-1813
359 360, 1725-1765
359 360 361, 1695-1762 1728-1775
359 360 361 363 364 368 369, 1751-1797
359 360 361 363 364 369, 1774-1812
359 360 361 364 368 369, 1738-1788
359 361, 1672-1719
360 361, 1672-1762 1736-1775
360 361 363 364 368 369, 1751-1806 1775-1814 1784-1823
360 361 363 364 369, 1769-1807 1773-1812
360 361 364, 1770-1810
360 361 364 368 369, 1738-1788
361 363 364 368 369, 1751-1806 1775-1823
361 363 364 369, 1769-1807 1773-1812
361 364, 1770-1810
361 364 368 369, 1738-1788
363 364, 1699-1744
363 364 368 369, 1707-1765 1734-1806 1775-1834
363 364 368 369 387, 1728-1771
363 364 369, 1769-1812
364 368 369, 1707-1765 1734-1806 1775-1839
364 368 369 387, 1728-1771
365 366, 1737-1794
365 367, 1757-1825 1796-1840
366 367, 1798-1838
368 369, 1707-1765 1734-1847
368 369 387, 1728-1771
369 387, 1728-1771
371 372, 1720-1809 1775-1892 1871-1921 1902-1945 1936-1975
371 372 373, 1772-1812
372 373, 1772-1812
372 388, 1896-1935
373 488, 2118-2170
373 625, 2247-2300 2320-2360
373 625 626, 2263-2306 2346-2384 2354-2400
373 625 626 630, 2344-2383 2347-2391
373 626, 2329-2368 2339-2380
373 626 630, 2343-2381
373 630, 2269-2311
374 375, 1716-1755 1730-1814
374 375 376, 1718-1767
374 376 383 384 385 386, 1843-1899
375 376, 1718-1767
376 383 384 385 386, 1831-1901
376 384, 1770-1836
376 384 385 386, 1799-1849
377 378, 1733-1829
379 380, 1730-1913
383 384, 1741-1836
383 384 385 386, 1799-1913
384 385 386, 1799-1913
385 386, 1765-1928
389 390, 1753-1929
391 392, 1778-1850 1827-1878 1846-1892 1928-1972
391 392 396 397, 1813-1864 1841-1883 1855-1923 1890-1965
391 396 397, 1886-1927
392 396 397, 1813-1864 1841-1883 1861-1905 1872-1930 1903-1946 1912-1965
392 397, 1911-1949
393 394, 1780-1818 1866-1915
393 394 395, 1781-1903 1930-1980
394 395, 1781-1903 1919-1980
396 397, 1798-1989
399 400, 1810-2002 2010-2092 2070-2153 2127-2191 2160-2199
401 425, 1835-1879 1931-1987 1958-1998
401 425 427, 1842-1881
401 425 427 428 429, 1846-1893
401 425 427 428 429 433 434 435, 1859-1901
401 425 427 428 429 433 434 435 436, 1864-1905
401 425 427 428 429 433 434 435 436 437, 1868-1907
401 425 427 428 429 433 434 435 436 437 438, 1870-1934
401 425 427 428 429 433 434 435 437 438, 1908-1960
401 425 427 428 429 433 435, 1856-1896
401 425 427 428 429 435, 1929-1968
401 425 427 428 429 435 438, 1923-1966 1950-1995
401 425 427 428 433 434 435 436 437 438, 1897-1937
401 425 427 428 433 434 435 437 438, 1900-1945
401 425 427 429, 1844-1883
403 404, 1817-1920
403 404 405 406 411 412, 1914-1956
403 404 406, 1924-1991
403 404 406 411 412, 1883-1951 1919-1961
404 406 411 412, 1907-1954
405 406, 1841-1882 1848-1893 1924-2009
405 406 407 408, 1845-1885
405 406 411 412, 1863-1961
405 406 412, 1856-1900
406 407 408, 1845-1885
406 411 412, 1863-1961
407 408, 1845-1885 1857-1900
407 408 409, 1848-1892 1856-1894
407 408 409 410, 1914-1953
407 408 409 410 411 412, 1947-1986
407 408 409 410 412, 1949-1992
407 408 409 411, 1855-1893
407 408 410, 1906-1951 1955-1994
407 410, 1897-1943
408 409 410, 1914-1970
408 409 410 411 412, 1933-1986
408 409 410 412, 1949-1992
408 410, 1909-1951 1955-1994
409 410, 1918-1970 1957-1997
409 410 411 412, 1933-1986
409 410 412, 1949-1994
409 411, 1855-1893
410 411 412, 1938-1986
411 412, 1856-2008
414 415, 1918-2000 1970-2022
417 418, 1875-1928 1897-1944 1972-2030
417 418 443, 1891-1934 1907-1971
418 443, 1891-1934 1907-1973
419 420 421, 1880-1918 1893-1931 1898-1937
419 420 421 422, 1881-1930 1968-2030
419 420 421 422 444 445, 1925-2005
419 420 421 444 445, 1900-1962
419 421, 1879-1917 1894-1935 1993-2037
420 421 422 444 445, 1925-1974
420 421 444 445, 1917-1962
421 422, 1881-1930 1968-2030
421 422 444 445, 1925-2005
421 444 445, 1900-1962
422 445, 1900-1952 1925-2001
423 424, 1894-1950 1957-2013 1978-2033 2050-2131 2119-2226
423 424 445 446, 1920-1992
423 424 446, 1913-1957 1955-1994 1976-2015
424 446, 1931-1994 1976-2015
425 428 429, 1846-1893
425 428 429 435, 1856-1907
425 428 429 435 438, 1870-1919
425 429, 1844-1883
427 428 429, 1846-1893
427 428 429 433 434 435, 1859-1901
427 428 429 433 434 435 436, 1864-1905
427 428 429 433 434 435 436 437, 1868-1907
427 428 429 433 434 435 436 437 438, 1870-1934
427 428 429 433 434 435 437 438, 1908-1960
427 428 429 433 435, 1856-1896
427 428 429 435, 1929-1969
427 428 429 435 438, 1923-1966 1932-2026
427 428 433 434 435 436 437 438, 1897-1937
427 428 433 434 435 437 438, 1900-1945
428 429, 1846-1893 1909-1947
428 429 435, 1856-1907 1929-1969
428 429 435 438, 1870-1934 1908-1946 1910-1966 1932-2026
428 435 438, 1897-1945
429 435 438, 1918-1964
430 431 432, 1887-1937
430 432, 1853-1924 1900-2010
431 432, 1853-2008
433 434 435, 1859-1901
433 434 435 436, 1864-1905
433 434 435 436 437, 1868-1907
433 434 435 436 437 438, 1870-1937 1994-2043
433 434 435 437 438, 1900-1968 1958-2031
433 434 435 438, 1931-1995
434 435, 1859-1905
434 435 436 437 438, 1885-1937 1994-2045
434 435 437, 1868-1907
434 435 437 438, 1870-1922 1900-1968 1958-2031
434 435 438, 1931-1995
435 438, 1870-1966 1932-2028
436 437, 1868-1907
436 437 438, 1870-2056
437 438, 1870-2058
439 440, 1881-2011
441 442, 1858-1904 1873-1931 1900-1978 1980-2086 2091-2150 2130-2168 2164-2204
443 454, 2113-2161 2154-2197 2162-2205
443 454 493 494, 2160-2199
443 455, 2093-2150
444 445, 1900-2045
448 449, 1922-2071
451 452, 1926-2076
454 455, 1943-2007 1987-2059 2070-2122
454 493 494, 2160-2199
456 457, 1943-2077
459 460, 1963-2038 2009-2064
459 460 463, 2003-2046 2027-2065
459 460 463 479 480 481 482, 2039-2077
459 460 463 480, 2001-2040 2028-2076
459 460 479 480, 2055-2128
459 460 479 480 481 482, 2040-2092
460 479 480, 2055-2128
460 479 480 481 482, 2039-2092
460 480, 2028-2076
461 462, 1981-2041
461 462 463, 2004-2119
462 463, 2004-2129
463 480, 1991-2040
464 465, 1981-2023
464 465 466, 1986-2025
464 465 466 467, 1988-2029
464 465 466 467 468, 1992-2038 2005-2052
464 465 466 467 468 470, 2001-2042
464 465 467 468, 2015-2056 2070-2113 2090-2128
464 465 467 468 469 470, 2027-2098
464 465 467 468 470, 2019-2064 2061-2107 2076-2127
465 467, 1988-2029
465 467 468, 1992-2038 2005-2074 2055-2128
465 467 468 470, 2001-2042 2037-2092
467 468, 1992-2038 2005-2074 2055-2141
467 468 470, 2001-2042 2037-2092
468 470, 2001-2042 2037-2092
469 470, 2001-2116
471 472, 2008-2161
475 476, 2040-2085 2055-2097 2070-2147 2178-2280 2306-2347
477 478, 1992-2135 2159-2241 2208-2289
479 480, 2083-2131
479 481 482, 2013-2092
481 482, 1996-2148
483 484, 2006-2152
486 487, 2018-2106 2110-2163
488 489, 2021-2066 2093-2131
488 489 490, 2029-2078
489 490, 2029-2080 2079-2122 2132-2177
492 493 494, 2049-2180
493 494, 2049-2199
495 500, 2194-2253 2258-2351 2323-2372 2339-2382 2357-2400
495 500 548, 2216-2257
495 548, 2220-2266
496 497, 2066-2174 2154-2236
496 497 526, 2142-2191
496 497 526 528, 2137-2179
498 499, 2071-2219
501 526, 2142-2201
501 526 528, 2140-2179
501 528, 2168-2210
502 503, 2079-2237
504 523, 2098-2162
504 524, 2164-2208
505 506, 2087-2128 2109-2212 2180-2224
505 506 507 508 509, 2093-2146
505 506 507 509, 2091-2130
505 506 511 512, 2175-2217 2187-2231
506 511 512, 2175-2217
506 512, 2190-2233
507 508 509, 2093-2217
507 509, 2091-2130
508 509, 2093-2219
510 513, 2134-2183 2154-2200 2175-2216 2187-2227 2195-2238 2327-2370 2349-2400
510 513 518, 2263-2306
510 513 518 519 520, 2250-2300
510 513 519 520, 2225-2287
510 513 520, 2201-2262
510 518, 2269-2314 2281-2331 2306-2360 2338-2385
511 512, 2106-2244
513 518, 2263-2307
513 518 519 520, 2250-2300
513 519 520, 2245-2287
513 520, 2201-2278 2244-2282
514 517, 2240-2307
515 516, 2153-2245
515 517, 2241-2300
518 519 520, 2252-2300
519 520, 2199-2312 2281-2327
519 520 521, 2332-2371
519 520 521 522, 2275-2318 2290-2369
519 521, 2334-2376
519 521 522, 2356-2394
520 521, 2332-2372
520 521 522, 2326-2369
520 522, 2317-2356
521 522, 2258-2369 2339-2400
525 527, 2106-2193
525 527 537 538 539, 2162-2204
525 527 537 538 539 540 541 542 552 554, 2158-2197
525 527 537 538 539 540 541 552, 2160-2199
525 527 538 539 540 541 542 552 554, 2156-2195
525 537 539, 2167-2205
525 568, 2281-2319 2283-2321
525 568 569, 2282-2320
525 569, 2259-2304
526 528, 2135-2179 2173-2212
527 538, 2183-2225
527 538 539, 2162-2220
527 538 539 540 541 542 552 554, 2156-2197
527 538 539 540 541 552, 2160-2199
529 530, 2116-2169 2170-2214
529 530 534, 2132-2207 2177-2226
530 534, 2132-2207 2177-2228
531 532, 2124-2164 2152-2191 2259-2353 2356-2400
531 532 533, 2127-2178
531 532 533 543, 2141-2180
531 532 543, 2143-2181
531 532 543 544, 2144-2189 2154-2195 2181-2233
531 532 543 544 555, 2158-2207 2176-2218
531 532 544, 2196-2296
531 532 544 555, 2170-2213
532 543, 2141-2181
532 543 544, 2144-2185
532 544, 2151-2189 2177-2295
532 544 555, 2168-2214
535 536, 2139-2187
535 536 549, 2150-2188
535 536 549 550, 2151-2200 2195-2250 2226-2323
535 536 549 550 553, 2163-2209
535 536 549 550 553 566 567, 2178-2229
535 536 549 550 553 567, 2172-2215
535 536 549 550 566, 2215-2256 2222-2263
535 536 549 550 566 567, 2192-2232 2213-2252 2219-2259
535 550, 2286-2327
536 549, 2150-2188
536 549 550, 2151-2200 2195-2250 2226-2323
536 549 550 553, 2163-2209
536 549 550 553 566 567, 2178-2229
536 549 550 553 567, 2172-2215
536 549 550 566, 2215-2256 2222-2263
536 549 550 566 567, 2192-2232 2213-2252 2219-2259
537 538 539, 2190-2233 2208-2275
537 538 539 553, 2196-2245
537 539, 2144-2227 2238-2291
538 539, 2144-2183 2162-2220 2188-2233 2208-2291
538 539 540 541, 2147-2188
538 539 540 541 542, 2151-2191
538 539 540 541 542 552, 2154-2193
538 539 540 541 542 552 554, 2156-2197
538 539 540 541 552, 2160-2199
538 539 541, 2146-2184
538 539 553, 2196-2245
539 553, 2196-2245
540 541, 2147-2188 2183-2248 2217-2294 2265-2304 2277-2318
540 541 542, 2151-2191
540 541 542 552, 2154-2193
540 541 542 552 554, 2156-2197
540 541 543 544 555 562 563 564 565, 2257-2302
540 541 544, 2267-2314
540 541 552, 2160-2220
540 541 554 555, 2211-2254
541 542, 2151-2193
541 542 554, 2156-2197
541 543 544 555 562 563 564 565, 2257-2302
541 544, 2267-2314
542 552, 2237-2316
542 554, 2156-2202 2171-2213
543 544, 2144-2195 2181-2233
543 544 555, 2158-2218 2196-2259 2275-2336
543 544 555 562 563 564 565, 2250-2312
543 544 555 563 564 565, 2222-2287
543 555, 2299-2338
544 555, 2158-2214
545 576 577, 2314-2365
545 576 577 579 580, 2312-2351
545 579 580, 2308-2349
547 548, 2143-2271
549 550, 2151-2200 2195-2250 2226-2340
549 550 553, 2163-2209
549 550 553 566 567, 2178-2229
549 550 553 567, 2172-2215
549 550 566, 2215-2256 2222-2263
549 550 566 567, 2192-2232 2213-2252 2219-2259
550 566, 2215-2256 2222-2261
550 566 567, 2178-2232 2213-2252 2219-2259
551 552, 2157-2200 2194-2240 2238-2282
551 552 553, 2163-2209 2192-2231 2203-2255 2245-2292
551 552 553 567, 2172-2229 2218-2271 2255-2321
551 552 567, 2234-2275
551 552 567 574, 2284-2324
552 553, 2203-2267
553 567, 2172-2229 2266-2321
554 555, 2193-2259 2266-2304 2280-2347
554 555 562 563 564 565, 2267-2312
554 555 563 564 565, 2222-2289 2258-2299 2275-2315
554 555 563 565, 2278-2317
555 562 563 564 565, 2267-2312
555 563 564 565, 2222-2300
560 561, 2161-2318 2285-2324 2315-2380 2346-2395
562 563, 2174-2213
562 563 564, 2176-2216 2331-2369
562 563 564 565, 2179-2314 2309-2347 2316-2368
562 563 565, 2310-2353
563 564, 2176-2216 2331-2370
563 564 565, 2179-2315 2299-2342 2309-2347 2316-2368
563 565, 2278-2336 2305-2346 2310-2353
564 565, 2260-2317
566 567, 2171-2252 2219-2259
566 569, 2281-2368
566 569 570, 2243-2285 2252-2298
566 570, 2229-2280 2248-2289 2261-2299
567 574, 2284-2331
567 574 575, 2294-2332
568 569, 2188-2247 2232-2285 2289-2371
568 569 575, 2210-2269
570 571, 2186-2236
570 571 572, 2199-2240
570 571 572 573, 2203-2266 2305-2348
570 572 573, 2311-2349
571 572, 2199-2240
571 572 573, 2203-2348
572 573, 2203-2365
574 575, 2205-2264 2264-2307 2294-2344
576 577, 2271-2386
579 580, 2247-2400
581 582, 2266-2382
581 582 583, 2255-2293
581 582 583 584, 2256-2303
582 583, 2255-2293
582 583 584, 2256-2303
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2340 2328-2388
589 591 599, 2351-2400
589 599, 2305-2361
591 599, 2351-2400
592 593, 2306-2376 2362-2400
594 595 599, 2309-2400
594 599, 2308-2346
596 597, 2309-2361 2332-2400
601 602, 2303-2347 2312-2384
604 605, 2339-2388
604 605 610, 2351-2395
604 605 610 611 616, 2359-2397 2362-2400
604 605 610 611 616 617 618, 2360-2399
604 605 610 616, 2358-2396
605 611 616, 2359-2397 2362-2400
605 611 616 617 618, 2360-2399
605 616, 2358-2396
606 607, 2345-2392 2356-2400
606 607 620, 2355-2393
608 609, 2345-2397
608 609 621, 2360-2400
609 621, 2360-2400
610 616, 2358-2400
611 617 618, 2360-2399
612 613, 2342-2390
612 613 614, 2353-2400
617 618, 2360-2400
620 621, 2360-2400
625 626, 2263-2312 2337-2380 2346-2384 2354-2400
625 626 630, 2335-2374 2343-2383 2347-2391
625 630, 2280-2318 2290-2328 2311-2349
626 630, 2331-2374 2343-2383 2347-2391
627 628, 2294-2345 2322-2372
627 630, 2287-2329
