data, m, k, r, theta, n
gveii, 2, 58, 0.8, 11.25, 1

precision, recall, f1_score
0.252, 0.841, 0.388

members, duration
464 465 467 468, 2070-2128
464 465 467 468 469 470, 2021-2103
464 465 467 468 470, 2005-2078 2046-2127
464 468, 2071-2129
465 467, 1988-2049
465 467 468, 1992-2086 2043-2128
465 467 468 470, 2029-2100
467 468, 1992-2086 2043-2141
467 468 470, 2029-2100
468 470, 2029-2100
469 470, 2001-2116
471 472, 2008-2161
475 476, 2040-2168 2153-2300 2286-2347
477 478, 1992-2154 2137-2289
479 481 482, 2005-2071 2017-2100
479 481 482 486, 2014-2074
481 482, 1996-2071 2017-2148
481 482 486, 2014-2074
482 486, 2014-2073
483 484, 2006-2152
486 487, 2018-2138 2087-2163
488 489, 2021-2084 2032-2119
488 489 490, 2079-2140
489 490, 2079-2140
492 493 494, 2049-2125 2096-2190
492 493 494 498, 2068-2128
492 493 494 498 499, 2071-2153
492 494, 2139-2199
493 494, 2049-2125 2096-2199
493 494 498, 2068-2128
493 494 498 499, 2071-2153
494 499, 2071-2141
495 500, 2167-2277 2252-2317 2266-2371 2335-2400
496 497, 2066-2156 2114-2207 2151-2236
496 497 504, 2099-2159
496 497 504 523, 2102-2171
496 497 526, 2150-2208
497 504, 2099-2159
497 504 523, 2102-2171
498 499, 2071-2201
498 499 523, 2144-2219
499 523, 2161-2220
501 526, 2141-2210
501 526 528, 2133-2198
502 503, 2079-2237
504 523, 2102-2197
505 506, 2087-2148 2104-2165 2113-2194
505 506 507 508 509, 2093-2161
505 506 507 509, 2091-2150
505 506 511 512, 2108-2170 2137-2231
506 511 512, 2149-2233
506 512, 2138-2201
507 508 509, 2093-2217
507 509, 2091-2150
508 509, 2093-2219
510 513, 2134-2200 2160-2256 2242-2305
510 513 518, 2248-2334 2300-2359 2320-2400
510 513 519 520, 2205-2299
510 513 520, 2199-2262
510 518, 2277-2357 2302-2377
511 512, 2106-2244
513 518, 2254-2315
513 519 520, 2223-2298
513 520, 2199-2280
514 515, 2213-2287
514 515 516, 2203-2270
514 515 517, 2230-2302
514 517, 2245-2307
515 516, 2153-2270
515 517, 2231-2320
519 520, 2199-2325
519 520 521 522, 2268-2374 2324-2392
519 521 522, 2317-2381 2335-2394
520 522, 2288-2383
521 522, 2239-2400
525 527, 2106-2200
525 527 537 538 539, 2145-2207
525 527 538, 2143-2201
525 527 538 539, 2144-2202 2150-2208
525 538 539, 2151-2210
525 569, 2261-2323 2275-2335
526 528, 2117-2198 2154-2212
527 538, 2143-2201
527 538 539, 2144-2220
529 530, 2116-2189 2151-2214
529 530 534, 2132-2208 2157-2226
530 534, 2132-2208 2157-2228
531 532, 2124-2198 2241-2358 2318-2376
531 532 541 543 544 555 562 563 564 565, 2213-2279
531 532 541 543 544 555 563 564 565, 2212-2270
531 532 543, 2141-2201
531 532 543 544, 2144-2215 2202-2261
531 532 543 544 555, 2158-2259 2204-2268
531 532 543 544 555 562 563 564 565, 2222-2292
531 532 543 544 555 563 564 565, 2211-2269
531 532 544, 2235-2298
532 543, 2141-2201
532 543 544, 2144-2208
532 544, 2151-2215 2168-2298
532 544 555, 2158-2225
535 536, 2139-2207
535 536 549, 2150-2208
535 536 549 550, 2151-2220 2222-2296 2258-2323
535 536 549 550 553, 2163-2226
535 536 549 550 553 566, 2169-2228
535 536 549 550 553 566 567, 2171-2233
535 536 549 550 566, 2209-2276
535 536 549 550 566 567, 2176-2266
535 536 549 550 566 570, 2219-2279
535 536 549 550 570, 2239-2315
535 549 550, 2266-2327
536 549, 2150-2208
536 549 550, 2151-2220 2222-2296 2258-2323
536 549 550 553, 2163-2226
536 549 550 553 566, 2169-2228
536 549 550 553 566 567, 2171-2233
536 549 550 566, 2209-2276
536 549 550 566 567, 2176-2266
536 549 550 566 570, 2219-2279
536 549 550 570, 2239-2315
537 538 539, 2196-2274
537 538 539 542, 2217-2278
537 538 539 553, 2186-2253
537 538 539 553 567, 2182-2243
537 539, 2144-2225
537 539 542, 2221-2282 2227-2291
537 539 542 552 553 567, 2225-2284
537 539 553, 2168-2228
537 539 553 567, 2171-2239
538 539, 2144-2225 2196-2274
538 539 542, 2217-2282 2227-2291
538 539 542 552 553 567, 2225-2284
538 539 553, 2168-2228 2186-2253
538 539 553 567, 2171-2243
539 542, 2217-2282 2227-2292
539 542 552 553 567, 2225-2284
539 553, 2168-2228 2186-2253
539 553 567, 2171-2243
540 541, 2147-2211 2174-2270
540 541 543 544 554 555 562 563 564 565, 2216-2285 2236-2305
540 541 543 544 555, 2258-2318
540 541 543 544 555 562 563 564 565, 2248-2315
540 541 552, 2154-2231
540 541 554 555 562 563 564 565, 2213-2273 2228-2293
541 543 544 555, 2258-2318
541 543 544 555 562 563 564 565, 2216-2285 2236-2315
541 555 562 563 564 565, 2228-2293
542 551 552 553 567, 2245-2321
542 551 552 567 574 575, 2264-2322
542 552, 2236-2302
542 552 553 567, 2225-2284
542 554, 2156-2227
542 554 555, 2170-2232
543 544, 2144-2215 2202-2261
543 544 555, 2158-2259 2204-2268 2258-2336
543 544 555 562 563 564 565, 2213-2315
543 544 555 563 564 565, 2211-2270
543 555, 2279-2338
544 555, 2158-2225
545 576 577, 2310-2375
547 548, 2143-2271
549 550, 2151-2220 2222-2296 2258-2340
549 550 553, 2163-2226
549 550 553 566, 2169-2228
549 550 553 566 567, 2171-2233
549 550 566, 2209-2276
549 550 566 567, 2176-2266
549 550 566 570, 2219-2279
549 550 570, 2239-2315
550 566, 2169-2228 2209-2273
550 566 567, 2171-2266
550 570, 2239-2315
551 552, 2157-2220
551 552 553, 2163-2228 2186-2256
551 552 553 567, 2171-2243 2199-2321
551 552 567 574 575, 2264-2324
552 553, 2191-2267
552 553 567, 2210-2284
553 567, 2171-2243 2210-2287 2251-2321
554 555, 2170-2268 2257-2347
554 555 562 563 564 565, 2213-2314
554 555 563 564 565, 2211-2270
555 562 563 564 565, 2213-2314
555 563 564 565, 2211-2270
560 561, 2161-2317 2298-2395
562 563, 2174-2233
562 563 564, 2176-2236 2311-2369
562 563 564 565, 2179-2333 2298-2368
562 564, 2276-2355
563 564, 2176-2236 2311-2370
563 564 565, 2179-2368
566 567, 2171-2266
566 569, 2244-2368
566 569 570, 2225-2301
566 570, 2219-2282
567 574 575, 2264-2330
568 569, 2188-2259 2216-2287 2232-2323 2287-2371
568 569 575, 2202-2273
570 571, 2186-2256
570 571 572, 2199-2260
570 571 572 573, 2203-2270
571 572, 2199-2260
571 572 573, 2203-2348
572 573, 2203-2365
574 575, 2202-2266 2258-2344
576 577, 2245-2400
579 580, 2247-2400
581 582, 2255-2390
583 584, 2256-2400
585 587, 2280-2400
589 591, 2289-2362
589 591 599, 2305-2400
591 599, 2317-2400
592 593, 2306-2400
594 595 599, 2309-2400
594 599, 2308-2366
596 597, 2301-2400
601 602, 2303-2384
604 605, 2339-2400
612 613, 2342-2400
625 626, 2265-2331 2322-2399
625 626 630, 2314-2379 2342-2400
625 630, 2280-2339 2290-2348
626 630, 2311-2379 2342-2400
627 628, 2294-2372
