data, m, k, r, theta, n
gveii, 2, 58, 1, 5.625, 1

precision, recall, f1_score
0.212, 0.879, 0.342

members, duration
313 314 315, 1569-1632
313 314 315 316, 1661-1723 1751-1812
313 314 315 316 330, 1590-1650 1611-1669 1621-1679
313 314 315 316 330 331, 1619-1678 1747-1808
313 314 315 316 330 331 332, 1666-1727 1687-1747 1692-1760 1737-1804
313 314 315 316 330 331 332 340 341, 1736-1794
313 314 315 316 330 331 332 344 345 346, 1670-1744 1690-1749 1703-1771
313 314 315 316 330 332, 1622-1718
313 314 315 316 331, 1618-1676
313 314 316 330, 1612-1671
313 314 316 330 331, 1614-1674
313 314 316 331, 1617-1675
313 315 316, 1755-1814
313 316, 1757-1823
313 316 330, 1577-1647 1593-1657 1606-1668
313 316 330 331 332, 1729-1793
313 316 330 331 332 344 345 346, 1714-1786
313 330, 1600-1663
314 315, 1569-1643 1592-1651 1606-1667 1704-1765
314 315 316, 1621-1680 1635-1742 1688-1761 1751-1812
314 315 316 330, 1586-1649 1594-1653 1610-1669
314 315 316 330 331, 1747-1808
314 315 316 330 331 332, 1687-1745 1742-1804
314 315 316 330 331 332 344 345 346, 1685-1744
314 315 316 330 332, 1623-1692
314 315 316 331, 1618-1678
314 315 330 331 332, 1737-1799
314 315 330 331 332 340 341, 1729-1794
314 315 330 331 332 340 341 344 345 346, 1724-1786
314 315 330 331 332 344 345 346, 1708-1781
314 316 330, 1596-1662 1612-1671
314 316 330 331, 1614-1674
314 316 331, 1617-1675
315 316, 1621-1680 1635-1759 1743-1801 1746-1814
315 316 330 331 332, 1744-1803
315 316 330 332, 1623-1692
315 316 331, 1618-1678
315 340 341, 1724-1794
316 330, 1577-1671
316 330 331, 1614-1674
316 330 332, 1623-1692
316 331, 1617-1678
317 319, 1577-1647
317 319 320 321, 1602-1672 1629-1693
317 319 320 321 322, 1590-1649 1600-1659
317 319 320 322, 1592-1657
317 319 321, 1636-1694
319 320 321, 1602-1693
319 320 321 322, 1590-1649 1600-1659
319 320 322, 1592-1657
319 321, 1636-1699
320 321, 1602-1693
320 321 322, 1590-1649 1600-1659
320 322, 1592-1657
321 322, 1588-1648
321 323, 1594-1655
322 323, 1616-1679 1627-1688 1635-1713
322 323 335 336, 1623-1682 1656-1735 1684-1742
322 323 336, 1622-1680 1625-1684 1631-1692
323 335 336, 1623-1682 1656-1742
323 336, 1622-1680 1625-1684 1631-1692 1685-1743
325 326, 1677-1750
325 326 327, 1588-1714
325 327, 1586-1645 1657-1715 1667-1730
326 327, 1593-1706
328 329, 1608-1691
330 331, 1747-1808
330 331 332, 1663-1727 1687-1747 1692-1760 1729-1804
330 331 332 344 345 346, 1661-1720 1670-1744 1690-1749 1703-1786
330 332, 1622-1718
331 332, 1663-1727 1687-1747 1692-1760 1729-1804
331 332 344 345 346, 1660-1720 1670-1744 1690-1749 1703-1786
331 332 344 345 346 349 350, 1655-1716
331 332 344 345 346 350, 1659-1717
331 332 344 346 349 350, 1653-1712
331 344 346 349 350, 1648-1710
331 344 346 350, 1646-1705
332 344 345 346, 1675-1744 1690-1749 1703-1786
333 334, 1598-1675
333 334 337 338, 1637-1708
333 334 337 338 339, 1636-1694
333 334 338, 1634-1693 1651-1709
333 334 338 339, 1618-1691
334 338, 1634-1711
334 338 339, 1618-1691
335 336, 1594-1752
337 338, 1637-1706
337 338 339, 1621-1694
337 339, 1618-1678
338 339, 1611-1691
340 341, 1613-1682 1628-1715 1661-1743 1707-1837
340 341 352, 1704-1764
340 341 352 353, 1689-1761
340 341 353, 1686-1746
341 353, 1691-1761
342 343, 1622-1792
344 345 346, 1660-1790
344 345 346 350, 1655-1717
344 346, 1631-1701 1733-1791
344 346 350, 1644-1712
345 346, 1631-1701 1659-1794
345 346 350, 1644-1716
346 350, 1644-1716
347 348, 1632-1697 1722-1781 1733-1796 1801-1861 1826-1886
348 447, 1947-2005
349 350, 1647-1720 1675-1783
352 353, 1653-1757 1755-1871
357 358, 1664-1813
359 360, 1752-1812
359 360 361, 1726-1791
359 360 361 363 364 368 369, 1734-1793
359 360 361 364 368 369, 1722-1783
359 360 363 364 368 369, 1736-1797
359 361, 1697-1777
359 361 364 368 369, 1720-1779
360 361, 1672-1759 1718-1777 1726-1791
360 361 363 364 368 369, 1734-1793 1761-1821
360 361 363 364 369, 1764-1823
360 361 364 368 369, 1720-1783
360 363 364 368 369, 1736-1802
361 363 364 368 369, 1742-1821
361 363 364 369, 1764-1823
361 364 368 369, 1720-1783 1737-1799
363 364, 1699-1764 1766-1834
363 364 368 369, 1707-1821
363 364 369, 1764-1823
364 368 369, 1707-1821 1778-1839
364 369, 1764-1823
365 366, 1732-1802
365 367, 1756-1840
368 369, 1707-1847
371 372, 1720-1825 1773-1865 1816-1891 1844-1923 1880-1948 1902-1965 1918-1985
371 372 373, 1768-1830
372 373, 1768-1830
373 488, 2118-2181 2126-2189
373 625, 2247-2324
373 625 626, 2267-2325 2332-2400
373 630, 2318-2380
374 375, 1716-1775 1720-1831
374 375 376, 1718-1777
374 376 383 384 385 386, 1838-1899
375 376, 1718-1777
376 383 384 385 386, 1773-1835 1805-1864 1831-1901
376 384, 1741-1811
376 384 385 386, 1770-1830 1799-1862 1807-1866 1829-1888
377 378, 1733-1800
377 378 382, 1743-1829
378 382, 1743-1830
379 380, 1730-1913
383 384, 1741-1816
383 384 385, 1759-1822
383 384 385 386, 1765-1830 1775-1913
383 385 386, 1773-1832
384 385, 1759-1822
384 385 386, 1765-1830 1776-1838 1784-1913
385 386, 1765-1928
389 390, 1753-1929
391 392, 1778-1854 1808-1885 1837-1917 1866-1934 1908-1972
391 392 396, 1797-1855 1877-1942
391 392 396 397, 1798-1865 1828-1894 1861-1923 1893-1956
391 392 397, 1860-1918 1899-1965
391 396, 1885-1943
391 396 397, 1886-1950
392 396, 1797-1855 1880-1942
392 396 397, 1798-1865 1861-1922 1888-1948
392 397, 1895-1965
393 394, 1780-1838 1845-1915 1912-1977
393 394 395, 1781-1902 1920-1980
394 395, 1781-1902 1858-1925 1871-1958 1920-1980
396 397, 1798-1933 1886-1989
399 400, 1810-2011 1971-2048 1999-2095 2057-2133 2090-2154 2101-2179 2127-2191 2138-2208
401 425, 1835-1899
401 425 427, 1842-1901
401 425 427 428 429, 1846-1913
401 425 427 428 429 433 434 435, 1859-1921
401 425 427 428 429 433 434 435 436, 1864-1925
401 425 427 428 429 433 434 435 436 437, 1868-1927
401 425 427 428 429 433 434 435 436 437 438, 1870-1937 1893-1952 1908-2007
401 425 427 428 429 433 435, 1856-1916
401 425 427 428 433 434 435 436 437 438, 1880-1950
401 425 427 429, 1844-1903
401 425 427 433 434 435 436 437 438, 1895-1965
401 427 428 429 433 434 435 436 437 438, 1950-2009
403 404, 1817-1898
403 404 405 406, 1895-1986
403 404 405 406 409 410 414 415 420 421 422 444 445, 1931-1991
403 404 405 406 411 412, 1876-1952
403 404 405 406 414 415 420 421 422 444 445, 1929-1988
403 404 406, 1841-1912
403 404 406 411, 1855-1913
403 404 406 411 412, 1856-1926
403 404 406 412, 1869-1933
404 406, 1895-1963 1929-1988
404 406 409 410, 1931-1992
404 406 411 412, 1881-1952
405 406, 1841-1912 1895-1986 1951-2009
405 406 411, 1855-1913
405 406 411 412, 1856-1952
405 406 414 415 420 421 422 444 445, 1929-1997
405 406 414 415 421 422, 1941-2008
405 406 414 415 422 445, 1940-1998
406 411, 1855-1913
406 411 412, 1856-1926 1877-1952
406 412, 1869-1934
407 408 409 410, 1915-1981
407 408 410, 1907-1972 1924-1989
407 410, 1898-1964 1932-1999
408 409 410, 1915-1981
408 410, 1850-1960 1908-1972 1924-1986
408 411 412, 1936-1994
409 410, 1849-1907 1869-1944 1918-1997
411 412, 1856-1986 1931-2008
414 415, 1878-1936 1952-2022
414 415 420 421 422 444 445, 1913-1997
414 415 421, 1879-1938
414 415 421 422, 1881-1951 1941-2009
414 415 422, 1894-1957
414 415 422 444 445, 1904-1970
414 415 422 445, 1900-1961 1940-1998
415 422, 1892-1957 1941-2009
415 422 444 445, 1904-1972 1933-1997
415 422 445, 1900-1961 1915-1990 1940-1998
417 418, 1875-1937 1914-2030
417 418 420, 1880-1948
417 418 420 443, 1891-1950
417 418 443, 1893-1971
418 420, 1880-1948
418 420 443, 1891-1950
418 443, 1893-1971
419 420 421, 1880-1938
419 420 421 422, 1898-1957 1946-2030
419 420 421 422 444 445, 1900-1995 1942-2003
419 421, 1879-1937 1973-2037
419 421 422, 1881-1955
419 421 422 444 445, 1938-1999
420 421 422, 1941-2030
420 421 422 444 445, 1908-1998
421 422, 1881-1957 1941-2030
421 422 444 445, 1900-1998
422 444 445, 1904-1972 1933-1997
422 445, 1900-1961 1915-1990 1940-1998
423 424, 1894-1968 1963-2031 2037-2122 2124-2214 2172-2258
423 424 445, 1911-1970 1936-2020
423 424 445 446, 1913-1993
424 446, 1913-1993
425 428 429, 1846-1913 1894-1952
425 428 429 433 434 435 436 437 438, 1872-1937 1893-1951
425 428 429 434 435, 1859-1921
425 428 429 434 435 436, 1864-1925
425 428 429 434 435 436 437, 1868-1927
425 428 429 434 435 436 437 438, 1870-1929
425 428 429 435, 1856-1916
425 428 433 434 435 436 437 438, 1880-1950
425 429, 1844-1903 1940-2007
425 429 435 438, 1924-1983 1937-1997
427 428 429, 1846-1913
427 428 429 433 434 435 436 437, 1869-1927
427 428 429 433 434 435 436 437 438, 1870-1933 1908-2026
427 428 429 433 435, 1856-1915
427 428 433 434 435 436 437 438, 1876-1950
427 433 434 435, 1859-1921
427 433 434 435 436, 1864-1925
427 433 434 435 436 437, 1868-1926
427 433 434 435 436 437 438, 1893-1965 1969-2027
427 433 435, 1858-1916
428 429, 1846-1913 1894-1957
428 429 433 434 435 436 437 438, 1872-1933 1893-1951 1900-1989
428 429 434 435, 1859-1921
428 429 434 435 436, 1864-1925
428 429 434 435 436 437, 1868-1927
428 429 434 435 436 437 438, 1870-1929 1932-2026
428 429 435, 1856-1916
428 433 434 435 436 437 438, 1876-1950
429 435, 1866-1928
429 435 438, 1907-1997 1953-2026
430 431, 1850-1910
430 431 432, 1853-2008
430 432, 1951-2010
431 432, 1853-2008
433 434 435, 1859-1921
433 434 435 436, 1864-1925
433 434 435 436 437, 1868-1927
433 434 435 436 437 438, 1870-2043
433 435, 1856-1916
434 435, 1859-1921
434 435 436, 1864-1925
434 435 436 437, 1868-1927
434 435 436 437 438, 1870-2045
435 437 438, 1871-1946
435 438, 1889-2045
436 437, 1868-1927
436 437 438, 1870-2056
437 438, 1870-2058
439 440, 1881-2011
441 442, 1858-1921 1881-1942 1891-1976 1923-1993 1974-2056 2092-2152 2103-2166 2153-2211 2198-2267 2236-2294
443 454, 2115-2185 2137-2205
443 455, 2094-2164
444 445, 1900-2045
448 449, 1922-2071
451 452, 1926-2093
453 454, 1928-2000
453 454 455, 1943-2004
454 455, 1943-2018 1989-2063 2065-2135
456 457, 1943-2077
459 460, 1963-2054
459 460 463 479 480, 2043-2128
459 460 479 480, 2036-2100
459 460 479 480 481 482, 2028-2093
459 460 480, 2006-2085
460 479 480, 2036-2128
460 479 480 481 482, 2028-2093
460 480, 2004-2085
461 462 463, 2000-2061 2019-2082 2036-2101 2050-2119
461 462 463 480, 2004-2076
461 463, 2044-2107
462 463, 1981-2054 1998-2061 2019-2129
462 463 480, 2004-2076
463 480, 2004-2076
464 465, 1981-2043 1987-2045
464 465 466, 1986-2044
464 465 467, 1988-2049
464 465 467 468, 1992-2058 2068-2126 2070-2128
464 465 467 468 469 470, 2002-2067 2016-2116
464 465 467 468 470, 2001-2059 2059-2125 2069-2127
464 465 468 469 470, 2010-2073
465 467, 1988-2049
465 467 468, 1992-2058 2068-2128
465 467 468 470, 2001-2067 2016-2125
465 468 470, 2010-2073
467 468, 1992-2058 2068-2141
467 468 470, 2001-2125
468 470, 2001-2125
469 470, 2001-2114
471 472, 2008-2161
475 476, 2044-2140 2094-2157 2153-2211 2156-2219 2165-2298 2287-2345
477 478, 1992-2133 2090-2151 2141-2201 2152-2214 2162-2289
479 480, 1991-2076 2036-2132
479 480 481 482, 2020-2093
479 480 482, 2019-2077
481 482, 1996-2148
483 484, 2006-2152
486 487, 2018-2163
488 489, 2021-2107 2076-2137
488 489 490, 2080-2138
489 490, 2080-2139
492 493 494, 2049-2125 2081-2180
492 493 494 498, 2068-2128
492 493 494 498 499, 2071-2138
493 494, 2049-2125 2081-2199
493 494 498, 2068-2128
493 494 498 499, 2071-2138
494 498, 2068-2128
494 498 499, 2071-2135
495 500, 2074-2141 2131-2254 2215-2273 2247-2309 2272-2350
495 500 548, 2197-2272
496 497, 2066-2139 2092-2187 2140-2211 2156-2236
496 497 504, 2082-2149
496 497 526, 2138-2197
496 497 526 528, 2130-2195
496 497 528, 2154-2213
497 504, 2082-2149
498 499, 2071-2219
500 524, 2092-2154
501 526, 2139-2210
502 503, 2079-2237
504 523, 2120-2188 2148-2223 2169-2230
504 523 530, 2131-2189 2141-2205
504 523 530 534, 2132-2198
504 523 534, 2166-2226
505 506, 2087-2161 2116-2187 2138-2213
505 506 511, 2104-2163
505 506 511 512, 2106-2173 2130-2195 2156-2231
506 511 512, 2133-2195 2156-2233
507 508 509, 2093-2217
507 509, 2091-2150
508 509, 2093-2219
510 513, 2134-2194 2162-2251 2234-2309
510 513 518, 2326-2400
510 513 519, 2194-2252
510 513 519 520, 2202-2291
510 518, 2253-2317 2265-2334 2283-2351 2301-2383
510 519, 2195-2256
510 519 520, 2199-2259
511 512, 2106-2244
513 518, 2259-2323 2277-2336 2326-2400
513 519 520, 2207-2290
513 520, 2199-2264
514 515 516, 2195-2274 2219-2291
514 515 516 517, 2234-2307
515 516, 2153-2291 2251-2328
515 516 517, 2234-2308
519 520, 2199-2317 2334-2392
519 520 521 522, 2260-2346 2301-2371 2330-2391
519 521 522, 2289-2350 2326-2387
520 521 522, 2301-2387
520 522, 2262-2335 2284-2358
521 522, 2239-2400
523 530, 2131-2189 2141-2205
523 530 534, 2132-2198
523 534, 2166-2226
525 527, 2106-2211
525 566 568 569, 2263-2321
525 566 569, 2264-2322
525 568 569, 2262-2320
526 528, 2122-2195
529 530, 2116-2189 2141-2224
529 530 534, 2132-2198 2167-2226
530 534, 2132-2198 2167-2228
531 532, 2140-2198 2149-2224 2191-2255 2231-2291 2244-2355 2318-2376
531 532 533, 2124-2197
531 532 541, 2190-2248
531 532 541 543 544, 2215-2273
531 532 541 543 544 554 555 562 563 564 565, 2217-2278
531 532 541 543 544 555, 2216-2274
531 532 541 543 544 555 562 563 564 565, 2221-2288 2234-2301
531 532 541 544, 2200-2272
531 532 543, 2141-2201
531 532 543 544, 2144-2206
531 532 543 544 548 554 555, 2174-2237
531 532 543 544 554, 2169-2230
531 532 543 544 554 555, 2167-2226 2173-2231 2180-2247
531 532 544, 2198-2257
532 543, 2141-2201
532 543 544, 2144-2203
532 544, 2180-2243 2198-2281
532 544 548, 2176-2237
532 548, 2174-2233
535 536 537, 2139-2200
535 536 537 538, 2143-2201
535 536 537 538 539, 2144-2207
535 536 537 538 539 549, 2150-2208
535 536 537 538 539 549 550, 2151-2220
535 536 537 538 539 549 550 551 552 553, 2163-2226
535 536 537 538 539 549 550 551 552 553 566, 2169-2228
535 536 537 538 539 549 550 551 552 553 566 567, 2171-2231
535 536 549 550, 2184-2245 2207-2272 2222-2284 2265-2323
535 536 549 550 553 567 570, 2247-2315 2262-2321
535 536 549 550 553 567 570 573, 2258-2319
535 536 549 550 553 570, 2241-2304
535 536 549 550 566 567, 2174-2241
535 536 549 550 566 567 569 570, 2215-2279
535 536 549 550 570, 2227-2298 2264-2322
535 536 550, 2188-2264
535 549 550, 2266-2326
535 550, 2269-2327
536 537, 2139-2200
536 537 538, 2143-2201
536 537 538 539, 2144-2207
536 537 538 539 549, 2150-2208
536 537 538 539 549 550, 2151-2220
536 537 538 539 549 550 551 552 553, 2163-2226
536 537 538 539 549 550 551 552 553 566, 2169-2228
536 537 538 539 549 550 551 552 553 566 567, 2171-2231
536 549 550, 2184-2245 2207-2272 2222-2284 2265-2323
536 549 550 553 567 570, 2247-2315 2262-2321
536 549 550 553 567 570 573, 2258-2319
536 549 550 553 570, 2241-2304
536 549 550 566 567, 2174-2241
536 549 550 566 567 569 570, 2215-2279
536 549 550 570, 2227-2298 2264-2322
536 550, 2188-2264
537 538, 2143-2201
537 538 539, 2144-2220 2207-2266 2212-2274 2219-2291
537 538 539 542 552 553, 2209-2268
537 538 539 542 552 553 567, 2211-2269
537 538 539 551 552 553, 2163-2228
537 538 539 551 552 553 567, 2171-2235
537 538 539 553, 2194-2264
537 538 539 553 567, 2189-2251
537 539, 2217-2276
537 539 551 552 553 567, 2178-2241
537 539 553 567, 2184-2246
538 539, 2144-2220 2207-2266 2212-2291
538 539 542 552 553, 2209-2268
538 539 542 552 553 567, 2211-2269
538 539 551 552 553, 2163-2228
538 539 551 552 553 567, 2171-2239
538 539 553, 2194-2264
538 539 553 567, 2185-2251
539 542 552 553, 2209-2268
539 542 552 553 567, 2211-2269
539 551 552 553, 2163-2228
539 551 552 553 567, 2171-2241
539 553, 2194-2264
539 553 567, 2184-2251
540 541, 2147-2211 2161-2272
540 541 543 544, 2215-2273
540 541 543 544 554 555 562 563 564 565, 2217-2311
540 541 543 544 555, 2216-2274
540 541 543 544 555 562 563 564 565, 2254-2318
540 541 552, 2154-2218
541 543 544, 2215-2273
541 543 544 554 555 562 563 564 565, 2217-2278 2244-2302
541 543 544 555, 2216-2274
541 543 544 555 562 563 564 565, 2221-2301 2245-2315
542 551 552 553 567, 2245-2321
542 551 552 567, 2241-2302 2264-2322
542 552 553, 2203-2268
542 552 553 567, 2211-2272
542 554, 2156-2215 2169-2230
542 554 555, 2158-2226 2173-2242 2199-2257
543 544, 2144-2213 2193-2266 2214-2273
543 544 554, 2156-2215 2169-2230
543 544 554 555, 2158-2226 2173-2250 2268-2336
543 544 554 555 562 563 564 565, 2244-2302
543 544 555, 2216-2274 2265-2325
543 544 555 562 563 564 565, 2217-2301 2245-2322
543 544 562 563 564 565, 2209-2271
543 554 555, 2279-2337
543 554 555 563 565, 2280-2338
544 555, 2158-2218
547 548, 2143-2225 2174-2245 2205-2271
547 548 557, 2168-2231 2188-2262
549 550, 2151-2226 2184-2272 2222-2284 2265-2340
549 550 566, 2169-2228
549 550 566 567, 2171-2241
549 550 566 567 569 570, 2215-2279
549 550 570, 2227-2315 2262-2322
549 550 570 573, 2258-2319
550 566, 2169-2228
550 566 567, 2171-2241
550 570, 2227-2315 2262-2322
550 570 573, 2258-2319
551 552, 2157-2220
551 552 553, 2163-2228 2194-2268
551 552 553 567, 2171-2231 2181-2243 2187-2251 2211-2282 2245-2321
551 552 567, 2174-2238 2225-2302 2264-2324
551 567, 2186-2244
552 553, 2164-2230 2194-2268
552 553 567, 2181-2251 2211-2282
553 567, 2175-2251 2211-2284 2247-2321
554 555, 2158-2226 2173-2270 2268-2337 2286-2347
554 555 562 563 564 565, 2218-2290
554 555 563 564 565, 2217-2275 2266-2325 2284-2343
554 555 563 565, 2280-2341
554 555 565, 2213-2274
554 563 564 565, 2233-2293 2262-2323
554 565, 2236-2299
555 562 563 564 565, 2218-2322
555 563 564 565, 2217-2275
560 561, 2161-2258 2209-2294 2254-2315 2299-2372 2318-2395
562 563, 2174-2233
562 563 564, 2176-2236 2290-2351 2311-2369
562 563 564 565, 2179-2332 2281-2347 2294-2353 2308-2368
562 564, 2276-2338 2296-2365
562 564 565, 2275-2333
563 564, 2176-2236 2290-2351 2296-2354 2312-2370
563 564 565, 2179-2330 2284-2347 2294-2353
